ageGyr,logL/Lsun,logR/Rsun,L/Lsun,R/Rsun,logTeff,Teff,logTcore,logrho_core,logPcore,Xcore,Ycore,Zcore
1.18857897E+01,1.17742763E+00,7.91228739E-01,15.046227704566,6.18341989556365,3.66036985E+00,4574.7761678601,7.51046362E+00,5.09472606E+00,2.09988166E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18864719E+01,1.18004399E+00,7.92785484E-01,15.1371456590685,6.20562437071706,3.66024557E+00,4573.46721307596,7.51081309E+00,5.09592259E+00,2.10007310E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18871500E+01,1.18265621E+00,7.94340405E-01,15.2284678229585,6.22788242484089,3.66012116E+00,4572.15726420389,7.51116295E+00,5.09711618E+00,2.10026408E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18878240E+01,1.18527855E+00,7.95899452E-01,15.3206979332529,6.25027969343946,3.65999722E+00,4570.85263717464,7.51151550E+00,5.09831076E+00,2.10045526E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18884940E+01,1.18788647E+00,7.97451705E-01,15.412974858747,6.27265938033641,3.65987308E+00,4569.54627805555,7.51186598E+00,5.09949825E+00,2.10064530E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18891600E+01,1.19049464E+00,7.99006187E-01,15.5058164962056,6.29515150925313,3.65974788E+00,4568.22914242248,7.51221810E+00,5.10068501E+00,2.10083524E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18898219E+01,1.19309563E+00,8.00553507E-01,15.5989594819248,6.31762010365276,3.65962447E+00,4566.93120959299,7.51256915E+00,5.10186649E+00,2.10102435E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18904800E+01,1.19569120E+00,8.02099032E-01,15.692466131457,6.34014268799103,3.65950060E+00,4565.6288096673,7.51292027E+00,5.10304464E+00,2.10121293E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18911341E+01,1.19828303E+00,8.03644372E-01,15.7863973509264,6.36274285590968,3.65937588E+00,4564.31784788129,7.51327177E+00,5.10422002E+00,2.10140108E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18917844E+01,1.20087897E+00,8.05191043E-01,15.8810411109364,6.38544315442448,3.65925153E+00,4563.01115000643,7.51362488E+00,5.10539478E+00,2.10158916E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18924307E+01,1.20346713E+00,8.06732513E-01,15.975966088305,6.40814769778048,3.65912784E+00,4561.71175867638,7.51397686E+00,5.10656423E+00,2.10177639E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18930733E+01,1.20606139E+00,8.08279950E-01,16.0716841937197,6.43102132962533,3.65900269E+00,4560.39740631678,7.51433149E+00,5.10773487E+00,2.10196384E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18937120E+01,1.20863648E+00,8.09816043E-01,16.1672621351133,6.45380802894428,3.65887841E+00,4559.09256564621,7.51468274E+00,5.10889643E+00,2.10214982E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18943469E+01,1.21122513E+00,8.11358532E-01,16.2639162775629,6.47677085204218,3.65875433E+00,4557.79019726178,7.51503781E+00,5.11006125E+00,2.10233636E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18949781E+01,1.21379887E+00,8.12893810E-01,16.3605865620025,6.49970745582846,3.65863013E+00,4556.48694191301,7.51539055E+00,5.11121884E+00,2.10252174E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18956055E+01,1.21637365E+00,8.14430393E-01,16.4578708515728,6.52274488647411,3.65850553E+00,4555.17986373966,7.51574482E+00,5.11237583E+00,2.10270705E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18962293E+01,1.21893971E+00,8.15961452E-01,16.5554012070963,6.54578071106274,3.65838151E+00,4553.87924221473,7.51609800E+00,5.11352777E+00,2.10289155E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18968493E+01,1.22151336E+00,8.17497046E-01,16.6538005831243,6.5689664835756,3.65825713E+00,4552.57521828023,7.51645368E+00,5.11468080E+00,2.10307625E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18974657E+01,1.22406765E+00,8.19021758E-01,16.752038020015,6.59206920450693,3.65813335E+00,4551.27785557726,7.51680609E+00,5.11582515E+00,2.10325955E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18980785E+01,1.22663373E+00,8.20554825E-01,16.8513124043141,6.61538044264851,3.65800833E+00,4549.9678714762,7.51716220E+00,5.11697269E+00,2.10344339E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18986877E+01,1.22918175E+00,8.22075518E-01,16.9504702046725,6.63858496476902,3.65788499E+00,4548.67586022912,7.51751502E+00,5.11811155E+00,2.10362583E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18992934E+01,1.23174063E+00,8.23603613E-01,17.0506378412384,6.66198442465093,3.65776066E+00,4547.37384984233,7.51787130E+00,5.11925326E+00,2.10380876E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.18998954E+01,1.23429283E+00,8.25128356E-01,17.1511336033371,6.68541476215461,3.65763634E+00,4546.07231681943,7.51822694E+00,5.12039083E+00,2.10399104E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19004940E+01,1.23683328E+00,8.26646935E-01,17.2517549243373,6.70883228460686,3.65751216E+00,4544.772621378,7.51858122E+00,5.12152309E+00,2.10417246E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19010891E+01,1.23936948E+00,8.28161914E-01,17.3527967498641,6.73227602730741,3.65738872E+00,4543.48103920156,7.51893559E+00,5.12265254E+00,2.10435345E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19016807E+01,1.24190921E+00,8.29679309E-01,17.4545722397634,6.75583927615463,3.65726496E+00,4542.18647727286,7.51929138E+00,5.12378148E+00,2.10453437E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19022688E+01,1.24444460E+00,8.31196646E-01,17.5567692012308,6.77948409196274,3.65714014E+00,4540.88120107543,7.51964730E+00,5.12490770E+00,2.10471487E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19028536E+01,1.24698313E+00,8.32714536E-01,17.6596922096723,6.80322032518643,3.65701583E+00,4539.58163088289,7.52000453E+00,5.12603324E+00,2.10489527E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19034349E+01,1.24950716E+00,8.34222303E-01,17.7626255241607,6.82688053328882,3.65689295E+00,4538.29737583086,7.52035947E+00,5.12715200E+00,2.10507458E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19040129E+01,1.25203022E+00,8.35732284E-01,17.8661189034568,6.85065795079367,3.65676873E+00,4536.9994853264,7.52071586E+00,5.12827037E+00,2.10525385E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19045875E+01,1.25454992E+00,8.37241681E-01,17.9700762543007,6.87450893870316,3.65664395E+00,4535.69611745425,7.52107233E+00,5.12938605E+00,2.10543270E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19051588E+01,1.25706189E+00,8.38742274E-01,18.0743167930971,6.89830312176057,3.65652165E+00,4534.41901732994,7.52142746E+00,5.13049666E+00,2.10561073E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19057268E+01,1.25956129E+00,8.40237747E-01,18.1786358479261,6.92209805497736,3.65639876E+00,4533.1361184104,7.52178157E+00,5.13160276E+00,2.10578805E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19062916E+01,1.26205459E+00,8.41732447E-01,18.2833001934611,6.94596270306496,3.65627474E+00,4531.84179094421,7.52213585E+00,5.13270646E+00,2.10596499E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19068531E+01,1.26456343E+00,8.43233656E-01,18.3892251435084,6.97001408947918,3.65615134E+00,4530.55430086915,7.52249358E+00,5.13381331E+00,2.10614246E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19074114E+01,1.26706447E+00,8.44730553E-01,18.4954315895593,6.99407931446059,3.65602815E+00,4529.26936666365,7.52285038E+00,5.13491584E+00,2.10631925E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19079665E+01,1.26956100E+00,8.46227580E-01,18.6020582508839,7.01822972976066,3.65590377E+00,4527.9723898784,7.52320730E+00,5.13601590E+00,2.10649565E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19085184E+01,1.27204642E+00,8.47718031E-01,18.7088210078338,7.04235690119534,3.65577990E+00,4526.6811002501,7.52356288E+00,5.13711102E+00,2.10667125E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19090672E+01,1.27453470E+00,8.49206951E-01,18.8163204205319,7.06654210525413,3.65565751E+00,4525.40560064079,7.52391995E+00,5.13820604E+00,2.10684686E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19096128E+01,1.27701767E+00,8.50695678E-01,18.9242061338789,7.09080721616739,3.65553389E+00,4524.11764730155,7.52427713E+00,5.13929863E+00,2.10702209E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19101554E+01,1.27949676E+00,8.52183626E-01,19.032540385332,7.11514288614114,3.65540969E+00,4522.82402028777,7.52463441E+00,5.14038877E+00,2.10719693E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19106948E+01,1.28197405E+00,8.53667875E-01,19.1414154765904,7.13950126693788,3.65528689E+00,4521.54533889048,7.52499174E+00,5.14147645E+00,2.10737139E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19112312E+01,1.28445191E+00,8.55153167E-01,19.2509386509579,7.16396024250643,3.65516370E+00,4520.26295976381,7.52535015E+00,5.14256337E+00,2.10754574E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19117645E+01,1.28691859E+00,8.56634456E-01,19.3605900898377,7.18843675334036,3.65503973E+00,4518.97282818291,7.52570767E+00,5.14364625E+00,2.10771944E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19122948E+01,1.28938049E+00,8.58112168E-01,19.4706517903284,7.21293748254603,3.65491635E+00,4517.68920220991,7.52606527E+00,5.14472675E+00,2.10789277E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19128221E+01,1.29184094E+00,8.59586873E-01,19.5812737960316,7.23747160737252,3.65479411E+00,4516.417796196,7.52642293E+00,5.14580485E+00,2.10806573E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19133465E+01,1.29428789E+00,8.61056126E-01,19.6919121671956,7.26199801723215,3.65467122E+00,4515.13999026567,7.52677928E+00,5.14687825E+00,2.10823793E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19138679E+01,1.29673633E+00,8.62525820E-01,19.8032436106192,7.28661494153013,3.65454848E+00,4513.8641048913,7.52713705E+00,5.14795164E+00,2.10841014E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19143864E+01,1.29918023E+00,8.63993494E-01,19.9149962973432,7.31128130649694,3.65442562E+00,4512.58733318167,7.52749491E+00,5.14902276E+00,2.10858200E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19149019E+01,1.30162195E+00,8.65459127E-01,20.0272790914186,7.33599669492497,3.65430324E+00,4511.3159087019,7.52785282E+00,5.15009154E+00,2.10875349E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19154146E+01,1.30406393E+00,8.66925595E-01,20.1402070047935,7.36080978468835,3.65418050E+00,4510.04110393405,7.52821172E+00,5.15115962E+00,2.10892488E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19159244E+01,1.30649334E+00,8.68385683E-01,20.2531854788797,7.38559830274293,3.65405781E+00,4508.7671784907,7.52856943E+00,5.15222327E+00,2.10909556E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19164314E+01,1.30891731E+00,8.69841949E-01,20.3665426026478,7.41040508405936,3.65393567E+00,4507.49932127755,7.52892727E+00,5.15328482E+00,2.10926591E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19169356E+01,1.31133871E+00,8.71296750E-01,20.4804129903423,7.43527010516272,3.65381362E+00,4506.23275442207,7.52928522E+00,5.15434423E+00,2.10943593E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19174369E+01,1.31375514E+00,8.72748190E-01,20.5946843494497,7.46016082453188,3.65369200E+00,4504.97100388229,7.52964327E+00,5.15540148E+00,2.10960561E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19179355E+01,1.31616230E+00,8.74197607E-01,20.7091512497964,7.48510000279554,3.65356908E+00,4503.69612542737,7.53000105E+00,5.15645599E+00,2.10977485E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19184313E+01,1.31856671E+00,8.75642679E-01,20.8241225052856,7.51004741587692,3.65344765E+00,4502.43705492275,7.53035900E+00,5.15750854E+00,2.10994378E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19189244E+01,1.32096841E+00,8.77084559E-01,20.9396013845025,7.53502259576732,3.65332714E+00,4501.18787161724,7.53071706E+00,5.15855902E+00,2.11011240E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19194147E+01,1.32336762E+00,8.78528369E-01,21.0555999233794,7.5601144293309,3.65320503E+00,4499.92245653516,7.53107617E+00,5.15960906E+00,2.11028095E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19199024E+01,1.32575475E+00,8.79966406E-01,21.171652153679,7.58518899014352,3.65308280E+00,4498.65615417333,7.53143420E+00,5.16065505E+00,2.11044885E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19203874E+01,1.32814016E+00,8.81399248E-01,21.2882597183208,7.61025568163058,3.65296273E+00,4497.41257635851,7.53179232E+00,5.16169898E+00,2.11061643E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19208698E+01,1.33052945E+00,8.82835960E-01,21.4057007632803,7.63547325017203,3.65284170E+00,4496.15940362083,7.53215242E+00,5.16274414E+00,2.11078423E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19213495E+01,1.33290065E+00,8.84265440E-01,21.5228931676269,7.66064681197945,3.65271976E+00,4494.89716166744,7.53251054E+00,5.16378372E+00,2.11095112E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19218266E+01,1.33526484E+00,8.85688897E-01,21.640377876755,7.68579677808214,3.65259907E+00,4493.6482078137,7.53286842E+00,5.16482076E+00,2.11111761E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19223011E+01,1.33762655E+00,8.87107528E-01,21.7583796374217,7.71094362512189,3.65248019E+00,4492.41832391333,7.53322651E+00,5.16585607E+00,2.11128383E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19227730E+01,1.33998432E+00,8.88527671E-01,21.8768263726095,7.7361996827108,3.65235956E+00,4491.17067930852,7.53358566E+00,5.16689107E+00,2.11145002E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19232424E+01,1.34232947E+00,8.89944017E-01,21.9952787379768,7.7614706046091,3.65223767E+00,4489.91035479868,7.53394378E+00,5.16792224E+00,2.11161559E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19237093E+01,1.34468412E+00,8.91359016E-01,22.1148562126634,7.7867999245806,3.65211883E+00,4488.68190734858,7.53430381E+00,5.16895460E+00,2.11178136E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19241736E+01,1.34702026E+00,8.92765088E-01,22.2341361130857,7.81205132625763,3.65199983E+00,4487.45214276511,7.53466200E+00,5.16998176E+00,2.11194630E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19246354E+01,1.34935087E+00,8.94171810E-01,22.3537747290829,7.83739634443778,3.65187912E+00,4486.2050509898,7.53502120E+00,5.17100863E+00,2.11211120E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19250948E+01,1.35167056E+00,8.95572318E-01,22.4734920171363,7.86271108814443,3.65175879E+00,4484.96223005032,7.53537902E+00,5.17203113E+00,2.11227540E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19255518E+01,1.35399262E+00,8.96968348E-01,22.5939737577895,7.88802626465392,3.65164129E+00,4483.74897084074,7.53573839E+00,5.17305428E+00,2.11243972E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19260063E+01,1.35629724E+00,8.98357715E-01,22.7141892543705,7.9133015393789,3.65152276E+00,4482.52540878791,7.53609634E+00,5.17407306E+00,2.11260333E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19264584E+01,1.35860032E+00,8.99750117E-01,22.834963407672,7.93871328089564,3.65140233E+00,4481.28257537234,7.53645537E+00,5.17509174E+00,2.11276694E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19269081E+01,1.36089105E+00,9.01130823E-01,22.9557269324952,7.96399214491401,3.65128466E+00,4480.06855789648,7.53681304E+00,5.17610618E+00,2.11292986E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19273554E+01,1.36318091E+00,9.02509727E-01,23.0770828903701,7.98931835339233,3.65116768E+00,4478.86198524558,7.53717241E+00,5.17712159E+00,2.11309296E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19278004E+01,1.36545683E+00,9.03884180E-01,23.1983357662274,8.01464296053869,3.65104943E+00,4477.64264363528,7.53753031E+00,5.17813262E+00,2.11325535E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19282431E+01,1.36772828E+00,9.05257299E-01,23.3199857121224,8.04002314567037,3.65093073E+00,4476.4189956795,7.53788937E+00,5.17914374E+00,2.11341777E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19286835E+01,1.36999860E+00,9.06626740E-01,23.4422125843125,8.06541539736601,3.65081359E+00,4475.21175719993,7.53824922E+00,5.18015438E+00,2.11358011E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19291216E+01,1.37225631E+00,9.07988493E-01,23.5643958670631,8.09074461781503,3.65069714E+00,4474.01195253032,7.53860818E+00,5.18116161E+00,2.11374191E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19295574E+01,1.37450114E+00,9.09346644E-01,23.6865134936025,8.11608606962184,3.65057928E+00,4472.79794791785,7.53896714E+00,5.18216704E+00,2.11390343E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19299910E+01,1.37673224E+00,9.10694483E-01,23.8085112636626,8.14131358299758,3.65046313E+00,4471.6018792628,7.53932483E+00,5.18316852E+00,2.11406431E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19304223E+01,1.37896064E+00,9.12039621E-01,23.9309886062724,8.16656872157841,3.65034766E+00,4470.41313002689,7.53968373E+00,5.18417029E+00,2.11422525E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19308514E+01,1.38117823E+00,9.13379122E-01,24.0534972833278,8.19179587651569,3.65023231E+00,4469.22593170562,7.54004266E+00,5.18517036E+00,2.11438592E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19312784E+01,1.38338701E+00,9.14715397E-01,24.1761426759849,8.21703992251703,3.65011637E+00,4468.0329787266,7.54040160E+00,5.18616870E+00,2.11454631E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19317032E+01,1.38558515E+00,9.16044780E-01,24.2988181038965,8.24223096077744,3.65000121E+00,4466.84836670343,7.54076057E+00,5.18716537E+00,2.11470644E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19321259E+01,1.38777837E+00,9.17370130E-01,24.4218393460367,8.26742245305072,3.64988684E+00,4465.67219199599,7.54112039E+00,5.18816179E+00,2.11486654E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19325464E+01,1.38995655E+00,9.18687523E-01,24.5446334091577,8.29253900585862,3.64977269E+00,4464.4985885642,7.54147938E+00,5.18915510E+00,2.11502614E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19329648E+01,1.39212167E+00,9.19996728E-01,24.6673030857278,8.3175750456943,3.64965937E+00,4463.33382363469,7.54183840E+00,5.19014680E+00,2.11518549E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19333812E+01,1.39427532E+00,9.21300865E-01,24.7899311164798,8.34258931751998,3.64954571E+00,4462.16586924938,7.54219743E+00,5.19113688E+00,2.11534458E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19337955E+01,1.39641727E+00,9.22596748E-01,24.9124976074666,8.3675197865355,3.64943326E+00,4461.01064942075,7.54255648E+00,5.19212538E+00,2.11550342E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19342078E+01,1.39854245E+00,9.23883440E-01,25.0347033747466,8.39234714657391,3.64932121E+00,4459.85983635032,7.54291504E+00,5.19311144E+00,2.11566187E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19346180E+01,1.40065858E+00,9.25162199E-01,25.1569843735631,8.41709442066425,3.64921086E+00,4458.72677333882,7.54327382E+00,5.19409631E+00,2.11582014E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19350263E+01,1.40275809E+00,9.26434710E-01,25.2788952333371,8.44179322011507,3.64909948E+00,4457.58342629439,7.54363279E+00,5.19507995E+00,2.11597821E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19354326E+01,1.40484366E+00,9.27698271E-01,25.4005815518165,8.46639001645725,3.64898909E+00,4456.45053116877,7.54399130E+00,5.19606127E+00,2.11613591E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19358369E+01,1.40692726E+00,9.28959994E-01,25.5227378642217,8.49102254495114,3.64887913E+00,4455.32233523261,7.54435214E+00,5.19704506E+00,2.11629402E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19362394E+01,1.40897885E+00,9.30199759E-01,25.6435915002031,8.51529619487436,3.64877214E+00,4454.22488581513,7.54470982E+00,5.19802195E+00,2.11645101E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19366399E+01,1.41102990E+00,9.31443622E-01,25.7649853584939,8.53971981728287,3.64866298E+00,4453.10545623965,7.54507067E+00,5.19900279E+00,2.11660866E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19370385E+01,1.41305177E+00,9.32670990E-01,25.8852146102404,8.56388821924422,3.64855476E+00,4451.99594402075,7.54542923E+00,5.19997827E+00,2.11676543E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19374353E+01,1.41505983E+00,9.33886445E-01,26.005177953543,8.58788944558128,3.64844905E+00,4450.9124321653,7.54578817E+00,5.20095298E+00,2.11692209E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19378303E+01,1.41705359E+00,9.35091187E-01,26.1248370333519,8.61174550429775,3.64834512E+00,4449.84742212512,7.54614796E+00,5.20192776E+00,2.11707876E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19382235E+01,1.41902189E+00,9.36284421E-01,26.243508167474,8.63543900591143,3.64824057E+00,4448.77631582965,7.54650645E+00,5.20289893E+00,2.11723486E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19386149E+01,1.42097222E+00,9.37470845E-01,26.3616275613594,8.65906191508354,3.64813494E+00,4447.69440685202,7.54686602E+00,5.20387061E+00,2.11739104E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19390045E+01,1.42290726E+00,9.38642509E-01,26.4793463365628,8.68245435828249,3.64803287E+00,4446.64921092309,7.54722564E+00,5.20484105E+00,2.11754702E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19393924E+01,1.42482050E+00,9.39797623E-01,26.5962557204958,8.70557823952262,3.64793363E+00,4445.63322966805,7.54758529E+00,5.20581024E+00,2.11770281E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19397787E+01,1.42671600E+00,9.40945945E-01,26.7125900984982,8.72862719688391,3.64783334E+00,4444.60673474442,7.54794579E+00,5.20677962E+00,2.11785863E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19401632E+01,1.42858096E+00,9.42079485E-01,26.8275467285015,8.75143930267483,3.64773281E+00,4443.57802122541,7.54830561E+00,5.20774658E+00,2.11801407E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19405461E+01,1.43042241E+00,9.43199050E-01,26.9415395833195,8.77402868674627,3.64763339E+00,4442.56090039549,7.54866552E+00,5.20871247E+00,2.11816933E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19409274E+01,1.43224175E+00,9.44296579E-01,27.0546394138772,8.79623004900217,3.64753946E+00,4441.60015914751,7.54902548E+00,5.20967725E+00,2.11832442E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19413071E+01,1.43403291E+00,9.45379400E-01,27.1664512317837,8.81818894291091,3.64744584E+00,4440.64279540374,7.54938554E+00,5.21064107E+00,2.11847936E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19416852E+01,1.43578750E+00,9.46443524E-01,27.276428224254,8.83982207976113,3.64735243E+00,4439.68778479359,7.54974457E+00,5.21160201E+00,2.11863383E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19420618E+01,1.43751816E+00,9.47496570E-01,27.3853414352563,8.86128225109112,3.64725857E+00,4438.7283803195,7.55010486E+00,5.21256400E+00,2.11878847E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19424369E+01,1.43922032E+00,9.48528788E-01,27.4928852870806,8.88236852763932,3.64716800E+00,4437.8028016399,7.55046530E+00,5.21352519E+00,2.11894300E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19428106E+01,1.44089391E+00,9.49536955E-01,27.5990358116369,8.90301192324767,3.64708231E+00,4436.92727172966,7.55082586E+00,5.21448555E+00,2.11909738E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19431828E+01,1.44253034E+00,9.50525831E-01,27.7032256833427,8.92330692121795,3.64699698E+00,4436.05559173273,7.55118657E+00,5.21544518E+00,2.11925166E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19435537E+01,1.44414074E+00,9.51502241E-01,27.8061422381206,8.94339146793996,3.64691138E+00,4435.1813256422,7.55154872E+00,5.21640630E+00,2.11940618E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19439231E+01,1.44570178E+00,9.52451198E-01,27.9062692404224,8.96295462890597,3.64682716E+00,4434.32132218626,7.55190958E+00,5.21736428E+00,2.11956019E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19442913E+01,1.44722331E+00,9.53375350E-01,28.0042089869181,8.98204755328089,3.64674547E+00,4433.48731287294,7.55227009E+00,5.21832079E+00,2.11971396E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19446582E+01,1.44871486E+00,9.54271697E-01,28.1005525721296,9.00060488190488,3.64667018E+00,4432.71878289721,7.55263231E+00,5.21927939E+00,2.11986808E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19450238E+01,1.45015454E+00,9.55138821E-01,28.1938600733252,9.01859368327926,3.64659654E+00,4431.96722433129,7.55299320E+00,5.22023490E+00,2.12002169E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19453882E+01,1.45154925E+00,9.55980739E-01,28.2845484619085,9.03609397674174,3.64652425E+00,4431.22956760146,7.55335477E+00,5.22119082E+00,2.12017538E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
1.19457515E+01,1.45290108E+00,9.56798606E-01,28.3727270436058,9.05312685767885,3.64645328E+00,4430.50549975978,7.55371723E+00,5.22214754E+00,2.12032919E+01,0.00000000E+00,9.79295733E-01,2.07042675E-02
