#
# Solar evolution from Bahcall, Pinsonneault, & Basu 2001, ApJ, 555, 990
# Numbers from M. Pinsonneaults (private copy)
#
# extracted from m1000b.dat and converted into an ascii table with the
# subset of information on energy production.
#
# ageGyr = age in Gyr
# Lsun = luminosity in Lsun
# fraction of total energy generation from...
#   ppI = pp I cycle
#   ppII = pp II cycle
#   ppIII = pp III cycle
#   CNO = CNO cycle
#   3Alpha = triple-alpha process (3x 4He -> 12C)
#   HeC = 4He+12C -> 16O
#   KH = Kelvin-Helmholtz
#   ppTotal = total pp (I+II+III)
#   HHe = 
#
ageGyr         Lsun             ppI   ppII  ppIII  CNO  3Alpha HeC  KH  ppTotal  HHe
6.60395675E+00 1.20468930617605 0.759465507255279 0.203098066651424 0.000357686908807864 0.0376011444343148 0 0 -0.000522405297177954 0.96292126081551 1.00052240524982
6.62548681E+00 1.20725324521481 0.757654227582755 0.20413695716026 0.000362217968544117 0.0383710276891884 0 0 -0.000524430359172361 0.962153402711559 1.00052443040075
6.64697724E+00 1.20982104848761 0.755835362711796 0.205165973356382 0.000366759591060746 0.0391583735125311 0 0 -0.000526469040852136 0.961368095659238 1.00052646917177
6.66842642E+00 1.21239311720851 0.754008827685202 0.206184722968043 0.000371310344483403 0.0399635341971898 0 0 -0.000528395590429454 0.960564860997729 1.00052839519492
6.68983265E+00 1.21496951495318 0.752174680724577 0.207192891592594 0.000375869316373423 0.0407869443554802 0 0 -0.000530385588337033 0.959743441633545 1.00053038598903
6.71119410E+00 1.21754816475823 0.750333146928448 0.208190020187279 0.000380434218051634 0.0416289830390937 0 0 -0.000532584524184932 0.958903601333778 1.00053258437287
6.73250889E+00 1.22012896811586 0.748484261799186 0.209175566410915 0.000385002586837521 0.042489947747128 0 0 -0.000534779010293969 0.958044830796938 1.00053477854407
6.75377511E+00 1.22271077304578 0.746628153709594 0.21014926151336 0.000389573217559412 0.0433702659443359 0 0 -0.000537254294704251 0.957166988440513 1.00053725438485
6.77499073E+00 1.22529224069448 0.744764976625309 0.211110538701679 0.000394143245962509 0.0442702555345124 0 0 -0.000539913360281331 0.956269658572951 1.00053991410746
6.79615367E+00 1.22787548302837 0.742894628655862 0.212058790650178 0.000398710080758806 0.0451901607019202 0 0 -0.000542290272265835 0.955352129386799 1.00054229008872
6.81726184E+00 1.23045960660356 0.741017163917164 0.212993871227858 0.000403273398278952 0.0461304974136286 0 0 -0.000544805872864368 0.954414308543302 1.00054480595693
6.83831297E+00 1.23304389564014 0.739132774771857 0.213915169551254 0.000407830089243441 0.0470915861189634 0 0 -0.000547360686335997 0.953455774412355 1.00054736053132
6.85930480E+00 1.23562776559133 0.73724149971982 0.214822293081906 0.000412378100581246 0.0480737696692763 0 0 -0.000549940465019257 0.952476170902307 1.00054994057158
6.88023500E+00 1.23821193551951 0.735343328456918 0.215714813706697 0.000416915881838441 0.0490774532669189 0 0 -0.000552511696402735 0.951475058045453 1.00055251131237
6.90110115E+00 1.24079605126497 0.733438376977607 0.2165922624641 0.000421440942261939 0.050102979403119 0 0 -0.000555060179549949 0.950452080383968 1.00055505978709
6.92190080E+00 1.24337748291968 0.731526968675817 0.21745425320483 0.000425950551039706 0.0511506819720239 0 0 -0.000557853978802355 0.949407172431687 1.00055785440371
6.94263152E+00 1.24595490059997 0.729609280851381 0.218300359723314 0.000430442255768444 0.0522208940858685 0 0 -0.000560977306372348 0.948340082830463 1.00056097691633
6.96329085E+00 1.24852744756357 0.727685476817472 0.219130036375167 0.000434912591677205 0.053313824802086 0 0 -0.000564251257250897 0.947250425784316 1.0005642505864
6.98387637E+00 1.25109765623578 0.72575540804057 0.219942751573776 0.000439359045443218 0.0544296589963131 0 0 -0.000567177793406617 0.94613751865979 1.0005671776561
7.00438565E+00 1.25366520744582 0.723819213144445 0.220738305854244 0.000443780555363338 0.0555688420530812 0 0 -0.000570141490530988 0.945001299554053 1.00057014160713
7.02481618E+00 1.25622778611498 0.721877165927454 0.221516278397723 0.000448174175275303 0.0567316890994777 0 0 -0.000573307717724756 0.943841618500452 1.00057330759993
7.04516549E+00 1.25878476461821 0.719929468859483 0.222276164173994 0.000452536424027004 0.0579183539150257 0 0 -0.000576523676960857 0.942658169457504 1.00057652337253
7.06543119E+00 1.26133597624466 0.71797613487268 0.223017721128915 0.000456865819934579 0.0591291720085953 0 0 -0.0005798931631029 0.94145072182153 1.00057989383013
7.08561084E+00 1.26388076392453 0.716017407520286 0.223740447731734 0.000461158830513543 0.0603643003973718 0 0 -0.000583314581599268 0.940219014082533 1.00058331447991
7.10570209E+00 1.26641847338008 0.71405346811346 0.224444009602419 0.000465412771046262 0.0616239193761176 0 0 -0.00058680928904688 0.938962890486926 1.00058680986304
7.12570265E+00 1.26894776163142 0.712084535172896 0.225128095606332 0.000469624771813965 0.06290817976413 0 0 -0.000590435278467846 0.937682255551042 1.00059043531517
7.14561031E+00 1.27146808364193 0.710110791309702 0.225792383382271 0.000473792428414311 0.0642172855539757 0 0 -0.000594252502851487 0.936376967120387 1.00059425267436
7.16542290E+00 1.27398003186882 0.708132343076548 0.226436469790529 0.000477912530628026 0.0655512636862108 0 0 -0.000597989475457058 0.935046725397704 1.00059798908391
7.18513840E+00 1.27648265813127 0.706149406933268 0.227060151701797 0.000481982675660235 0.0669102235396107 0 0 -0.000601763519548735 0.933691541310725 1.00060176485034
7.20475488E+00 1.27897546397794 0.704162218404787 0.227663162586692 0.00048600046561231 0.0682943084211554 0 0 -0.000605689380146983 0.932311381457091 1.00060568987825
7.22427050E+00 1.28145790947554 0.702170911230524 0.228245264894971 0.000489963153964977 0.069703528176401 0 0 -0.000609667642786448 0.93090613927946 1.00060966745586
7.24368359E+00 1.28392972329385 0.700175736794789 0.228806195284853 0.000493867776791765 0.0711378226104796 0 0 -0.000613622955919128 0.929475799856433 1.00061362246691
7.26299264E+00 1.28639141482311 0.698176843883475 0.229345804550917 0.000497712518617856 0.0725972502022967 0 0 -0.000617611286770945 0.92802036095301 1.00061761115531
7.28219627E+00 1.28884114185011 0.69617450348613 0.229863994390127 0.000501494834399977 0.0740817927824217 0 0 -0.000621784230793275 0.926539992710657 1.00062178549308
7.30129330E+00 1.29127792314953 0.69416906998123 0.230360554197716 0.000505211363335961 0.075591234040402 0 0 -0.000626071313933853 0.925034835542281 1.00062606958268
7.32028277E+00 1.29370024084383 0.692160837363633 0.230835477625956 0.000508860166533329 0.0771255346098715 0 0 -0.000630710568986048 0.923505175156123 1.00063070976599
7.33916394E+00 1.29611045546576 0.690149900595126 0.231288478335957 0.000512437986437912 0.0786842838663405 0 0 -0.000635101782821583 0.921950816917521 1.00063510078386
7.35793632E+00 1.29850780378373 0.688136549812233 0.231719695579213 0.000515943274309024 0.0802672896506974 0 0 -0.000639478732881221 0.920372188665756 1.00063947831645
7.37659965E+00 1.30089208402666 0.686120923449102 0.232129177129969 0.00051937499143561 0.0818744877517581 0 0 -0.000643963538779463 0.918769475570507 1.00064396332227
7.39515391E+00 1.30326427629638 0.684103336687522 0.232516799172271 0.000522730173296851 0.0835054332259246 0 0 -0.000648300028142457 0.91714286603309 1.00064829925901
7.41359937E+00 1.30562312909967 0.682083565426804 0.232883159177544 0.000526010296304712 0.0851601901972069 0 0 -0.000652925545664813 0.915492734900652 1.00065292509786
7.43193656E+00 1.30797225278857 0.680062602324779 0.233227202144104 0.000529207645287785 0.0868377465636956 0 0 -0.000656758998647395 0.913819012114171 1.00065675867787
7.45016642E+00 1.31030364758839 0.678040786679612 0.233550483174821 0.000532325927111445 0.0885381615273064 0 0 -0.000661756789425029 0.912123595781545 1.00066175730885
7.46829011E+00 1.31262265312161 0.676018863372296 0.233851809787074 0.000535356094402931 0.0902599362568088 0 0 -0.000665966163939889 0.910406029253773 1.00066596551058
7.48630925E+00 1.31492844412801 0.673995456526701 0.234133212628283 0.000538308975793282 0.0920039060226025 0 0 -0.000670884482679974 0.908666978130778 1.00067088415338
7.50422567E+00 1.31722100939576 0.671971569452896 0.234393819865984 0.000541177271631128 0.0937692385096854 0 0 -0.000675805562354601 0.906906566590511 1.0006758051002
7.52204177E+00 1.3195034163586 0.669948219944401 0.234633231836863 0.000543954810651993 0.0955542747649349 0 0 -0.000679682366776279 0.905125406591916 1.00067968135685
7.53976030E+00 1.32177342838817 0.6679254507912 0.234852998504095 0.00054664727288481 0.0973588954325749 0 0 -0.000683992625803106 0.90332509656818 1.00068399200076
7.55738420E+00 1.32403291912067 0.665902700202916 0.235053741115962 0.000549256875337345 0.0991828338280402 0 0 -0.000688532176077201 0.901505698194215 1.00068853202226
7.57491705E+00 1.32628358337874 0.663880816316009 0.23523503714432 0.000551778908501364 0.101025014317573 0 0 -0.000692647640755473 0.89966763236883 1.0006926466864
7.59236288E+00 1.32852462276885 0.661860032497859 0.235397838053026 0.000554215143913147 0.102884653891568 0 0 -0.000696739699916761 0.897812085694798 1.00069673958637
7.60972615E+00 1.33075757204912 0.659840654258243 0.235542579342491 0.000556565823525266 0.104760969186395 0 0 -0.000700768687390629 0.895939799424259 1.00070076861065
7.62701180E+00 1.33298355020639 0.657822895762091 0.235669894764538 0.000558831618653256 0.106653008567126 0 0 -0.00070463028358795 0.894051622145283 1.00070463071241
7.64422531E+00 1.33520353351452 0.655807021941557 0.235780438785498 0.000561013565496121 0.108559816808202 0 0 -0.000708291722768809 0.89214847429255 1.00070829110075
7.66137270E+00 1.33742002948954 0.653792930208871 0.235875146209979 0.000563115090542982 0.110480758282345 0 0 -0.000711949078079399 0.890231191509393 1.00071194979174
7.67846089E+00 1.339639591102 0.651780810898351 0.235953867069558 0.000565134614584822 0.11241438368966 0 0 -0.000714195551068294 0.888299812582494 1.00071419627215
7.69549674E+00 1.34184849370616 0.649771989974697 0.236018622434249 0.000567076514650566 0.114360560614531 0 0 -0.000718250689642352 0.886357688923596 1.00071824953813
7.71248802E+00 1.34405935494355 0.64776633546557 0.23606869877657 0.000568936477535337 0.116317029024783 0 0 -0.000721000133242406 0.884403970719676 1.00072099974446
7.72944277E+00 1.34627300947297 0.645763273780804 0.236106548793127 0.000570725429087217 0.118283329517494 0 0 -0.000723877793837303 0.882440548003018 1.00072387752051
7.74637063E+00 1.34849156740404 0.643763095731614 0.236132218173963 0.000572442999763091 0.120258439815227 0 0 -0.00072619709360525 0.880467756905341 1.00072619672057
7.76328165E+00 1.35071738911339 0.641766057049876 0.236146626652501 0.000574092320310616 0.122241446901325 0 0 -0.00072822259040113 0.878486776022688 1.00072822292401
7.78018655E+00 1.35295336455477 0.639771807127178 0.236151257959392 0.000575679527768727 0.124231276852112 0 0 -0.000730021388671463 0.876498744614338 1.00073002146645
7.79709746E+00 1.35520317979757 0.637780422068599 0.236146244172629 0.000577205290439804 0.126227045176763 0 0 -0.000730915239697092 0.874503871531668 1.00073091670843
7.81402672E+00 1.35746682903251 0.635792282022186 0.236132834441676 0.00057867426311983 0.128228135875747 0 0 -0.000731926039554227 0.872503790726982 1.00073192660273
7.83098701E+00 1.35975001726022 0.6338069866228 0.236113093527955 0.000580094346010255 0.130232613165771 0 0 -0.00073278773991684 0.870500174496765 1.00073278766254
7.84799432E+00 1.36206635698966 0.631822811409867 0.236086947856713 0.00058147122563869 0.132240188648436 0 0 -0.000731418026653136 0.868491230492219 1.00073141914065
7.86506448E+00 1.36439385264188 0.629841541968278 0.236056334742617 0.000582808769227661 0.134252080251844 0 0 -0.000732767419806324 0.866480685480122 1.00073276573197
7.88221432E+00 1.36675179519773 0.627862118795206 0.236021334036976 0.000584106863298104 0.136265007043986 0 0 -0.000732566171500911 0.86446755969548 1.00073256673947
7.89946240E+00 1.36914407708953 0.625884110620132 0.235984208241127 0.000585376601638392 0.138278116356063 0 0 -0.000731811302233376 0.862453695462897 1.00073181181896
7.91682980E+00 1.37157496357447 0.623906152216328 0.235945922457361 0.00058662630652219 0.140291952762487 0 0 -0.000730653472551219 0.860438700980211 1.0007306537427
7.93433899E+00 1.37404925821122 0.621927511618098 0.235907622716515 0.000587862071299798 0.14230609989525 0 0 -0.000729096721979379 0.858422996405913 1.00072909630116
7.95201457E+00 1.37657201080226 0.619947032413248 0.235870663831651 0.000589091823483606 0.144320388937893 0 0 -0.000727176465992951 0.856406788068382 1.00072717700627
7.96988353E+00 1.3791495529989 0.617963202139165 0.235836270470269 0.000590324221350524 0.146335203141063 0 0 -0.000724999881866181 0.854389796830785 1.00072499997185
7.98797555E+00 1.38178792434858 0.615974452375721 0.235805884722584 0.000591567848868964 0.148350562620989 0 0 -0.000722468591170118 0.852371904947174 1.00072246756816
8.00632354E+00 1.38449456114359 0.613978882876838 0.235780752168765 0.000592831920063335 0.150367232087962 0 0 -0.000719698872039598 0.850352466965666 1.00071969905363
8.02496404E+00 1.38728052953113 0.611974075125911 0.23576265220888 0.000594128400460263 0.152385450887463 0 0 -0.000716307558454563 0.848330855735251 1.00071630662271
8.04393854E+00 1.39016244518836 0.609956100407467 0.235752609440974 0.000595470640042961 0.154407133312335 0 0 -0.000711313955734157 0.846304180488483 1.00071131380082
8.06329229E+00 1.39312000925304 0.607924063522778 0.235752803648335 0.000596866273886794 0.156436079126342 0 0 -0.000709813010675368 0.844273733445 1.00070981257134
8.08227865E+00 1.3960798826353 0.605914800092408 0.235710913890422 0.000598239015108119 0.158472240558598 0 0 -0.000696192943605293 0.842223952997939 1.00069619355654
8.10080311E+00 1.39900709177267 0.603962430904744 0.235658044865416 0.000599593795437531 0.160467200859964 0 0 -0.000687270765569667 0.840220069565597 1.00068727042556
8.11889300E+00 1.40189745071347 0.602068902094402 0.235609219370433 0.00060095522648339 0.162402834732405 0 0 -0.000681912521856343 0.838279076691318 1.00068191142372
8.13657685E+00 1.40475388546148 0.600232659775137 0.235566650090661 0.000602322887843121 0.164276407695566 0 0 -0.000678041332974922 0.836401632753642 1.00067804044921
8.15388136E+00 1.40757964863352 0.598450750419538 0.235531807611633 0.000603700875346517 0.16608844709211 0 0 -0.000674705369548338 0.834586258906517 1.00067470599863
8.17083195E+00 1.41037655831741 0.596719044312559 0.235504434642801 0.000605091591296811 0.167843129272094 0 0 -0.000671699256778768 0.832828570546657 1.00067169981875
8.18745151E+00 1.41314688325773 0.595034271357228 0.235483690296127 0.000606493939274173 0.169544539805848 0 0 -0.000668996442762263 0.831124455592628 1.00066899539848
8.20376081E+00 1.41589186002256 0.593392812489658 0.235469472219925 0.000607910188131377 0.171196321445154 0 0 -0.000666515819213031 0.829470194897714 1.00066651634287
8.21977882E+00 1.41861377626714 0.591791671591597 0.235461049785476 0.000609340224563856 0.172802167229086 0 0 -0.000664229697867079 0.827862061601637 1.00066422883072
8.23552300E+00 1.42131249169373 0.590227533988894 0.235457518283821 0.000610782685773415 0.174366338471191 0 0 -0.000662172777978232 0.826295834958489 1.00066217342968
8.25100867E+00 1.42399039192417 0.588698388524409 0.235458712292951 0.000612237717293831 0.175891035094384 0 0 -0.000660372420581667 0.824769338534655 1.00066037362904
8.26625039E+00 1.42664816129696 0.587201128299514 0.23546417968577 0.000613706586355566 0.177379723231793 0 0 -0.000658737029560005 0.823279014571639 1.00065873780343
8.28126129E+00 1.42928636605247 0.585733698217666 0.235473334101366 0.000615187776840322 0.178835045286241 0 0 -0.000657266473893948 0.821822220095873 1.00065726538211
8.29605340E+00 1.43192246613885 0.584292987773314 0.235485336653209 0.000616683425172529 0.180258632086419 0 0 -0.000653639784368914 0.820395007851696 1.00065363993811
8.31063782E+00 1.43452103541021 0.582878743050916 0.235500729972493 0.000618192106012871 0.181656991823395 0 0 -0.000654656859549958 0.818997665129422 1.00065465695282
8.32502434E+00 1.43710581934852 0.581488907600992 0.235517442378345 0.000619703991877038 0.183027925611796 0 0 -0.000653980900603447 0.817626053971214 1.00065397958301
8.33922218E+00 1.43967485685702 0.580121835859043 0.235536868192786 0.000621227269991021 0.184373410243117 0 0 -0.000653340426499797 0.81627993132182 1.00065334156494
8.35324011E+00 1.44222767828855 0.578775896875411 0.235557766027029 0.000622758887186119 0.185696473609361 0 0 -0.000652895687813588 0.814956421789626 1.00065289539899
8.36708597E+00 1.44476411129936 0.577449789536704 0.23558008351543 0.000624298530082402 0.18699853760696 0 0 -0.000652707933166955 0.813654171582216 1.00065270918918
8.38076701E+00 1.44728612971232 0.57614231068859 0.235603509907042 0.000625845325540463 0.188280777660852 0 0 -0.000652444696051705 0.812371665921173 1.00065244358202
8.39428995E+00 1.44979473080187 0.574852415513362 0.235627690418668 0.000627398850109565 0.189544800489108 0 0 -0.000652304106855828 0.81110750478214 1.00065230527125
8.40766096E+00 1.45228903037032 0.573578893443539 0.235652245416143 0.000628957671578007 0.190792114520995 0 0 -0.000652211478013073 0.809860096531261 1.00065221105226
8.42088574E+00 1.45477031643612 0.572321239025335 0.235677131383822 0.000630521385153844 0.192023475351317 0 0 -0.000652366881065429 0.808628891794311 1.00065236714563
8.43396959E+00 1.45723868887707 0.571078186677353 0.235702250854098 0.000632090607414352 0.193240053362154 0 0 -0.000652582104948644 0.807412528138866 1.00065258150102
8.44691744E+00 1.45969422895494 0.569849159159535 0.235727390144132 0.000633664088445575 0.194442643102867 0 0 -0.000652855412521752 0.806210213392113 1.00065285649498
8.45973386E+00 1.46213773644139 0.568633525609935 0.235752152077648 0.000635240565817397 0.195632340832799 0 0 -0.000653258551635969 0.8050209182534 1.0006532590862
8.47242309E+00 1.46456985202878 0.567430489470206 0.235776617633949 0.000636820507883615 0.196809729901729 0 0 -0.000653656120036797 0.803843927612039 1.00065365751377
8.48498908E+00 1.46699063704171 0.566239455812138 0.235800766729886 0.000638403996148594 0.197975457829553 0 0 -0.000654083913538105 0.802678626538173 1.00065408436773
8.49743554E+00 1.46939884453475 0.565060214310224 0.235824125143992 0.000639988593633172 0.199130545180636 0 0 -0.000654872756011103 0.80152432804785 1.00065487322849
8.50976590E+00 1.4717954093764 0.563891956526512 0.23584706052798 0.000641575852176413 0.200275060733401 0 0 -0.000655652767940662 0.800380592906669 1.00065565364007
8.52198339E+00 1.47418238665807 0.562734406209137 0.235868973301368 0.000643163664537741 0.20140974392802 0 0 -0.000656287427360507 0.799246543175042 1.00065628710306
8.53409103E+00 1.47655858152173 0.561587001949776 0.235890189768861 0.000644753458422802 0.202535129145907 0 0 -0.000657073141656266 0.79812194517706 1.00065707432297
8.54609164E+00 1.47892418478744 0.560449406755175 0.235910615019218 0.000646344530593627 0.203651495524964 0 0 -0.000657863052756715 0.797006366304986 1.00065786182995
8.55798789E+00 1.48129705361406 0.559320066814813 0.235929498507634 0.000647938390654538 0.204758357724396 0 0 -0.000655860571402396 0.795897503713102 1.0006558614375
8.56978214E+00 1.4836389966412 0.55820119238904 0.235948096398451 0.000649534287101952 0.205860367442109 0 0 -0.000659190526950347 0.794798823074593 1.0006591905167
8.58147672E+00 1.48597478126384 0.557090903182035 0.235965159315677 0.000651126211022962 0.206953086201398 0 0 -0.000660273591026571 0.793707188708734 1.00066027491013
8.59307399E+00 1.48830190621511 0.555989480725965 0.235981290847879 0.000652718201154811 0.20803786765778 0 0 -0.000661358204198751 0.792623489774999 1.00066135743278
8.60457597E+00 1.49061972553854 0.554896227943828 0.235996434887447 0.00065431092671716 0.209115393859009 0 0 -0.000662367247718588 0.791546973757992 1.000662367617
8.61598463E+00 1.49292826350261 0.553811057244115 0.236010541573744 0.0006559036619098 0.210185849294461 0 0 -0.00066335200103757 0.790477502479769 1.00066335177423
8.62730184E+00 1.49522790996812 0.552733882567523 0.236023274878226 0.000657495049046377 0.2112497465398 0 0 -0.000664399633244662 0.789414652494794 1.00066439903459
8.63852932E+00 1.49751726463071 0.551664354403101 0.236035117823609 0.000659086720608454 0.212307081533649 0 0 -0.000665639883788459 0.788358558947319 1.00066564048097
8.64966877E+00 1.49979838288988 0.550602399909797 0.2360455252111 0.000660676556465359 0.213358162437421 0 0 -0.000666765527559196 0.787308601677362 1.00066676411478
8.66072172E+00 1.50207092938787 0.54954768170395 0.236054857372479 0.000662266102443907 0.21440307957444 0 0 -0.000667885271176132 0.786264805178873 1.00066788475331
8.67168968E+00 1.50433463643467 0.548500071736423 0.236063146057478 0.000663855262527802 0.215441916413041 0 0 -0.000668989216644756 0.785227073056429 1.00066898946947
8.68257409E+00 1.50659026200379 0.547459585928165 0.236069985960858 0.00066544237360634 0.216475113523055 0 0 -0.000670127476237106 0.784195014262629 1.00067012778568
8.69337626E+00 1.5088375615072 0.546425822125231 0.23607576460662 0.000667029212206683 0.217502674490805 0 0 -0.000671290326964177 0.783168615944057 1.00067129043486
8.70409747E+00 1.51107646326701 0.545398751839585 0.23608045566981 0.000668615139313089 0.218524602180672 0 0 -0.000672423940614618 0.782147822648708 1.00067242482938
8.71473897E+00 1.51330863436161 0.544378269768826 0.236083714774225 0.000670199281872098 0.219541258442731 0 0 -0.000673441330379982 0.781132183824923 1.00067344226765
8.72530182E+00 1.51553470867204 0.543363982552114 0.236085762967126 0.000671783017686278 0.220552683542883 0 0 -0.000674212041567378 0.780121528536926 1.00067421207981
8.73578718E+00 1.51774941447252 0.542356211869192 0.236086926855796 0.000673366169839827 0.221559224990292 0 0 -0.000675729214731033 0.779116504894828 1.00067572988512
8.74619613E+00 1.51997464691659 0.541353303273325 0.236086118757277 0.000674948902655151 0.222559376688448 0 0 -0.000673747231295891 0.778114370933258 1.00067374762171
8.75652962E+00 1.52216968698299 0.540358268880171 0.236085108692626 0.000676532142773849 0.223557887737521 0 0 -0.000677798328808482 0.777119909715571 1.00067779745309
8.76678858E+00 1.524360504957 0.539368803722182 0.236082448889051 0.000678109710031589 0.224549949232419 0 0 -0.000679311007227393 0.776129362321264 1.00067931155368
8.77697409E+00 1.52654406114311 0.538385564439303 0.236078758008554 0.000679685543582046 0.225536795670468 0 0 -0.000680803021972236 0.775144007991439 1.00068080366191
8.78708695E+00 1.52872040684333 0.537408026557595 0.236074024644707 0.000681260455043255 0.22651874695324 0 0 -0.000682059894884922 0.774163311657345 1.00068205861059
8.79712802E+00 1.53088884667063 0.536436279345815 0.236068285941176 0.00068283402304054 0.227495884993491 0 0 -0.000683285133518941 0.773187399310032 1.00068328430352
8.80709814E+00 1.53305012185738 0.535470407846435 0.236061204940608 0.000684404935651286 0.228468513198803 0 0 -0.000684530717579255 0.772216017722694 1.0006845309215
8.81699808E+00 1.53520393180924 0.534510053679279 0.236053136323669 0.000685974852056888 0.22943663099201 0 0 -0.000685796771481184 0.771249164855005 1.00068579584701
8.82682859E+00 1.53735001349712 0.53355519614827 0.236044142071802 0.000687543715302398 0.230400169050809 0 0 -0.000687051185954265 0.770286881935374 1.00068705098618
8.83659040E+00 1.5394889995846 0.532606060985979 0.236033763864534 0.000689109295543037 0.231359362812015 0 0 -0.000688297285843496 0.769328934146056 1.00068829695807
8.84628420E+00 1.54162056814888 0.531662205950047 0.236022493159199 0.000690674146413679 0.232314210383195 0 0 -0.000689582340793816 0.76837537325566 1.00068958363885
8.85591064E+00 1.54374570743871 0.530723608203154 0.236010273741581 0.000692237759658632 0.23326456958864 0 0 -0.000690689240373052 0.767426119704394 1.00069068929303
8.86547033E+00 1.54586632978575 0.529790300247699 0.235996623363006 0.000693798687075776 0.234210683694871 0 0 -0.000691405200699426 0.766480722297782 1.00069140599265
8.87496392E+00 1.54797488419281 0.528862418479674 0.235982275765723 0.00069535880135503 0.235153207404792 0 0 -0.000693260175574228 0.765540053046752 1.00069326045154
8.88439201E+00 1.55007647082026 0.527939693560377 0.235966956395671 0.000696916436276428 0.236091079304199 0 0 -0.000694644438690311 0.764603566392324 1.00069464569652
8.89375524E+00 1.55217276544778 0.527022303966278 0.235950455485763 0.000698471203807803 0.237024553058605 0 0 -0.000695783242716825 0.763671230655849 1.00069578371445
8.90305404E+00 1.55431295209778 0.526105710498229 0.235931375020113 0.000700031122131159 0.237950276037289 0 0 -0.000687392476886978 0.762737116640474 1.00068739267776
8.91228904E+00 1.5563765584387 0.525199729826304 0.235914137879545 0.000701593199974301 0.238881996123718 0 0 -0.00069745769692711 0.761815460905823 1.00069745702954
8.92146053E+00 1.55844751930698 0.524297243171426 0.235894168681072 0.000703140745148279 0.239805008747544 0 0 -0.000699561054506864 0.760894552597646 1.00069956134519
8.93056917E+00 1.560512964257 0.523399849733952 0.235873930195289 0.000704688109094679 0.240722746689167 0 0 -0.000701214437216162 0.759978468038336 1.0007012147275
8.93961541E+00 1.56257092477034 0.522507298105525 0.23585295307742 0.00070623408672614 0.241636137607958 0 0 -0.000702622084281624 0.759066485269671 1.00070262287763
8.94859978E+00 1.56462200170756 0.521620030339149 0.235830744165239 0.000707775877362984 0.242545390890476 0 0 -0.000703940938321189 0.758158550381751 1.00070394127223
8.95752273E+00 1.56666576043432 0.520737532920762 0.23580783427448 0.000709316497535458 0.243450611248607 0 0 -0.000705296297337648 0.757254683692778 1.00070529494139
8.96638469E+00 1.56870208579092 0.519859732059215 0.235784166637041 0.00071085552833811 0.24435188967492 0 0 -0.000706643772607149 0.756354754224595 1.00070664389951
8.97518610E+00 1.57073140119566 0.518987033288738 0.235759320605745 0.000712390520204932 0.245249223200583 0 0 -0.00070796952881537 0.755458744414688 1.00070796761527
8.98392733E+00 1.57275344446403 0.518118997525194 0.235733767619467 0.000713924044453541 0.246142615273003 0 0 -0.000709305806276689 0.754566689189114 1.00070930446212
8.99260880E+00 1.57476948251691 0.517255652997616 0.235707308352678 0.000715455107879832 0.247032014094052 0 0 -0.00071043025815557 0.753678416458174 1.00071043055223
9.00123080E+00 1.57677932222164 0.516396629207918 0.23568006109847 0.000716984878015218 0.247917575713269 0 0 -0.000711250987500176 0.752793675184403 1.00071125089767
9.00979379E+00 1.57878047217975 0.515542901209213 0.235651809454127 0.000718510660594772 0.24879957531884 0 0 -0.000712797903084194 0.751913221323935 1.00071279664278
9.01829813E+00 1.58091029637446 0.514890365295712 0.235656352453634 0.000720175226014418 0.249367058272749 0 0 -0.000633952035291576 0.75126689297536 1.00063395124811
9.02672936E+00 1.58302579632171 0.514224905173035 0.235750152566785 0.000722350919774659 0.249932164668019 0 0 -0.000629572717839312 0.750697408659595 1.00062957332761
9.03511882E+00 1.58513157507473 0.513552246892579 0.235836600493165 0.000724527615283833 0.250515444423772 0 0 -0.000628818366672816 0.750113375001027 1.0006288194248
9.04347090E+00 1.58722725375043 0.512873876174003 0.235918806910103 0.000726703625630514 0.251111090776841 0 0 -0.000630476453598843 0.749519386709737 1.00063047748658
9.05178480E+00 1.58931263486474 0.512191989884531 0.235997200155601 0.000728872743214921 0.251715331662261 0 0 -0.000633395065210484 0.748918062783347 1.00063339444561
9.06005942E+00 1.59138887979288 0.511507896238374 0.236071488100944 0.000731030438111022 0.252326156792211 0 0 -0.000636570547188846 0.748310414777429 1.00063657156964
9.06829383E+00 1.59345692890121 0.510821542921331 0.236142431072468 0.000733180011841057 0.252942573275534 0 0 -0.000639727307033601 0.747697154005641 1.00063972728117
9.07648726E+00 1.59551648603983 0.51013331865985 0.236210112711171 0.000735320926023144 0.25356413270549 0 0 -0.000642883993349345 0.747078752297044 1.00064288500253
9.08463900E+00 1.59756773206471 0.509443958252803 0.236274171306754 0.000737450660997876 0.254190440786614 0 0 -0.000646021273017421 0.746455580220555 1.00064602100717
9.09274832E+00 1.59961414190881 0.508753112190473 0.236335051119817 0.000739571987397097 0.254820827298761 0 0 -0.000648561364156246 0.745827735297687 1.00064856259645
9.10081440E+00 1.60164690557429 0.508061534766444 0.236392869540894 0.000741683329743679 0.255455988817519 0 0 -0.000652075477038754 0.745196087637081 1.0006520764546
9.10883678E+00 1.60367219379152 0.507369516133032 0.236447315397735 0.000743782691137106 0.256094614341983 0 0 -0.000655227535944047 0.744560614221904 1.00065522856389
9.11681485E+00 1.60568970918171 0.50667688492231 0.236498855805412 0.000745872707006598 0.256736581571594 0 0 -0.000658195935339583 0.743921613434729 1.00065819500632
