JDTDB,CalendarDate(TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR,Note
2335241.500000000,A.D.1681-Jul-2800:00:00.0000,-5.607458273777465E-01,5.121849426456907E+00,-7.436432882642178E-03,-7.584794608580444E-03,-4.691379588341023E-04,1.725515241583613E-04,2.975812083708788E-02,5.152458901413239E+00,3.588587139549518E-04,
2335251.500000000,A.D.1681-Aug-0700:00:00.0000,-6.365244798481149E-01,5.116608031727490E+00,-5.709971781637404E-03,-7.571046685837816E-03,-5.793653709938761E-04,1.727182015578277E-04,2.977887370683338E-02,5.156052149422262E+00,3.595357015982302E-04,
2335261.500000000,A.D.1681-Aug-1700:00:00.0000,-7.121632040954109E-01,5.110265766008870E+00,-3.982224238929940E-03,-7.556649632564479E-03,-6.886159162400264E-04,1.728417626988924E-04,2.979966455621182E-02,5.159651973400876E+00,3.608516982937437E-04,
2335271.500000000,A.D.1681-Aug-2700:00:00.0000,-7.876536709741484E-01,5.102824554511659E+00,-2.253683538768100E-03,-7.540986534638582E-03,-7.993964771213539E-04,1.728667063309734E-04,2.982048487766837E-02,5.163256900311629E+00,3.602602395335031E-04,
2335281.500000000,A.D.1681-Sep-0600:00:00.0000,-8.629724466717998E-01,5.094290292139383E+00,-5.245981735307531E-04,-7.522537525510901E-03,-9.074199234024327E-04,1.729469592447383E-04,2.984133546795842E-02,5.166867068108441E+00,3.617262365360182E-04,
2335291.500000000,A.D.1681-Sep-1600:00:00.0000,-9.381083676182148E-01,5.084665567060854E+00,1.204583014108589E-03,-7.503833675096859E-03,-1.017165213072886E-03,1.728957912978516E-04,2.986220719348923E-02,5.170480895358750E+00,3.612183334648427E-04,
2335301.500000000,A.D.1681-Sep-2600:00:00.0000,-1.013045842171872E+00,5.073955596064198E+00,2.933508728916368E-03,-7.483476472758985E-03,-1.125836386808430E-03,1.728417430052305E-04,2.988310106299492E-02,5.174098556719457E+00,3.612547969258480E-04,
2335311.500000000,A.D.1681-Oct-0600:00:00.0000,-1.087764046790738E+00,5.062164691577434E+00,4.661854868735269E-03,-7.460838056011184E-03,-1.231773008017220E-03,1.728291344086715E-04,2.990400524158566E-02,5.177718003042908E+00,3.632873150431187E-04,
2335321.500000000,A.D.1681-Oct-1600:00:00.0000,-1.162256352117245E+00,5.049296554489772E+00,6.389139857126755E-03,-7.436765211198919E-03,-1.341231882660738E-03,1.726481132809356E-04,2.992491977559255E-02,5.181339242351082E+00,3.613454104043686E-04,
2335331.500000000,A.D.1681-Oct-2600:00:00.0000,-1.236499011590005E+00,5.035358410553820E+00,8.115146185003102E-03,-7.411652944277682E-03,-1.446891742298556E-03,1.725303629211556E-04,2.994584254555442E-02,5.184961907670659E+00,3.626416507396805E-04,
2335341.500000000,A.D.1681-Nov-0500:00:00.0000,-1.310481392994491E+00,5.020353136272883E+00,9.839405474396415E-03,-7.384471771786433E-03,-1.553225740069105E-03,1.723420522957905E-04,2.996676199680252E-02,5.188583998372759E+00,3.625588180602410E-04,
2335351.500000000,A.D.1681-Nov-1500:00:00.0000,-1.384189463129713E+00,5.004287700123511E+00,1.156158491425931E-02,-7.356142030746871E-03,-1.660667689188305E-03,1.720643880034914E-04,2.998768448156027E-02,5.192206614310771E+00,3.608917890740020E-04,
2335361.500000000,A.D.1681-Nov-2500:00:00.0000,-1.457601720153136E+00,4.987167577042892E+00,1.328139323268071E-02,-7.327144129228446E-03,-1.763613190517555E-03,1.718652593030778E-04,3.000859486222747E-02,5.195827134490470E+00,3.631579584211660E-04,
2335371.500000000,A.D.1681-Dec-0500:00:00.0000,-1.530712528335263E+00,4.968996759949393E+00,1.499832343818447E-02,-7.294753777561941E-03,-1.869465730549345E-03,1.715479561947791E-04,3.002949340228903E-02,5.199445604532858E+00,3.614567619656728E-04,
2335381.500000000,A.D.1681-Dec-1500:00:00.0000,-1.603499475780746E+00,4.949783924419419E+00,1.671217380865751E-02,-7.261999279016213E-03,-1.973443655329036E-03,1.712134324449616E-04,3.005037806700358E-02,5.203061672133384E+00,3.612015046514549E-04,
2335391.500000000,A.D.1681-Dec-2500:00:00.0000,-1.675951441612192E+00,4.929533286477601E+00,1.842251392590779E-02,-7.228372815507268E-03,-2.076150793269660E-03,1.708569539346691E-04,3.007123941562404E-02,5.206673702677362E+00,3.616694879755946E-04,
2335401.500000000,A.D.1682-Jan-0400:00:00.0000,-1.748055732076862E+00,4.908251965520985E+00,2.012898119874521E-02,-7.191622124369793E-03,-2.180211988807796E-03,1.704299603959571E-04,3.009208078578790E-02,5.210282274058814E+00,3.596267881521072E-04,
2335411.500000000,A.D.1682-Jan-1400:00:00.0000,-1.819791697815113E+00,4.885947178038605E+00,2.183132064390033E-02,-7.155610919349392E-03,-2.281260651679225E-03,1.700066978803787E-04,3.011288920599798E-02,5.213885140332617E+00,3.604440298425368E-04,
2335421.500000000,A.D.1682-Jan-2400:00:00.0000,-1.891153337954396E+00,4.862623988959042E+00,2.352905257696972E-02,-7.117042558233953E-03,-2.382922373239937E-03,1.695345553827403E-04,3.013366747436980E-02,5.217482785977465E+00,3.595895489935250E-04,
2335431.500000000,A.D.1682-Feb-0300:00:00.0000,-1.962119733545115E+00,4.838290842873505E+00,2.522193387318487E-02,-7.075909769467584E-03,-2.483327049580357E-03,1.690544432172984E-04,3.015440558875725E-02,5.221073479175433E+00,3.587361018898917E-04,
2335441.500000000,A.D.1682-Feb-1300:00:00.0000,-2.032680564763549E+00,4.812954168708090E+00,2.690958875937951E-02,-7.035667063318805E-03,-2.583609978848334E-03,1.684836651109879E-04,3.017510308968013E-02,5.224657140370001E+00,3.581098352703711E-04,
2335451.500000000,A.D.1682-Feb-2300:00:00.0000,-2.102823032462860E+00,4.786621616266610E+00,2.859166439356054E-02,-6.992477814237361E-03,-2.683194187948714E-03,1.679111823115015E-04,3.019576016342048E-02,5.228233801814898E+00,3.567761182777820E-04,
2335461.500000000,A.D.1682-Mar-0500:00:00.0000,-2.172527945884971E+00,4.759300585137159E+00,3.026788316227857E-02,-6.948303338399455E-03,-2.780871722404758E-03,1.673269850173876E-04,3.021635936756875E-02,5.231800443450534E+00,3.565585915062918E-04,
2335471.500000000,A.D.1682-Mar-1500:00:00.0000,-2.241789876036670E+00,4.730998460007556E+00,3.193782801365188E-02,-6.903884159053615E-03,-2.879739243551175E-03,1.666401851802779E-04,3.023691432678649E-02,5.235359424313923E+00,3.549589744643712E-04,
2335481.500000000,A.D.1682-Mar-2500:00:00.0000,-2.310587833973667E+00,4.701723397015718E+00,3.360123984713527E-02,-6.856251993366039E-03,-2.975114167938075E-03,1.660340132510044E-04,3.025740425812247E-02,5.238907145948611E+00,3.549189644412428E-04,
2335491.500000000,A.D.1682-Apr-0400:00:00.0000,-2.378913228915388E+00,4.671482605477670E+00,3.525773748825476E-02,-6.808102874384044E-03,-3.071861132662471E-03,1.653034500393111E-04,3.027783246952927E-02,5.242444181108834E+00,3.531879988980969E-04,
2335501.500000000,A.D.1682-Apr-1400:00:00.0000,-2.446753786182827E+00,4.640285672578723E+00,3.690702285491768E-02,-6.759257867482063E-03,-3.168232715607641E-03,1.645258759729169E-04,3.029820476419194E-02,5.245971534584932E+00,3.512804157503016E-04,
2335511.500000000,A.D.1682-Apr-2400:00:00.0000,-2.514090316490083E+00,4.608139710184339E+00,3.854880510628676E-02,-6.708378503447984E-03,-3.260748950841427E-03,1.638194475263951E-04,3.031849407184035E-02,5.249484519304931E+00,3.516150484341693E-04,
2335521.500000000,A.D.1682-May-0400:00:00.0000,-2.580919194282569E+00,4.575053365183317E+00,4.018267902378912E-02,-6.656680548381255E-03,-3.356288518863638E-03,1.629543808422443E-04,3.033872238742512E-02,5.252986943576475E+00,3.486975082989980E-04,
2335531.500000000,A.D.1682-May-1400:00:00.0000,-2.647219529917732E+00,4.541036026555595E+00,4.180842539541484E-02,-6.603857359037073E-03,-3.447826118258864E-03,1.621582381393510E-04,3.035886659660075E-02,5.256474805274704E+00,3.485105904215981E-04,
2335541.500000000,A.D.1682-May-2400:00:00.0000,-2.712983079865772E+00,4.506094773698232E+00,4.342564954558059E-02,-6.548966043598884E-03,-3.538978087740121E-03,1.613221662636819E-04,3.037892616531859E-02,5.259948011931957E+00,3.473929622901136E-04,
2335551.500000000,A.D.1682-Jun-0300:00:00.0000,-2.778199589588946E+00,4.470240374830882E+00,4.503406354492124E-02,-6.493086949834703E-03,-3.631997749738942E-03,1.603633608319371E-04,3.039891282479507E-02,5.263408594745396E+00,3.439615789295831E-04,
2335561.500000000,A.D.1682-Jun-1300:00:00.0000,-2.842849678222688E+00,4.433481130477688E+00,4.663342274774664E-02,-6.437106285235136E-03,-3.720222724995388E-03,1.594795178439907E-04,3.041879693779410E-02,5.266851422186668E+00,3.443471648658846E-04,
2335571.500000000,A.D.1682-Jun-2300:00:00.0000,-2.906930423160530E+00,4.395825782653937E+00,4.822331279305649E-02,-6.378761318804414E-03,-3.810313497579623E-03,1.585009370006128E-04,3.043860039891252E-02,5.270280285187694E+00,3.416866598881785E-04,
2335581.500000000,A.D.1682-Jul-0300:00:00.0000,-2.970422632329574E+00,4.357284652601833E+00,4.980352474694996E-02,-6.319546194827034E-03,-3.898460619645691E-03,1.575156794446336E-04,3.045830111799415E-02,5.273691358956500E+00,3.399640082095494E-04,
2335591.500000000,A.D.1682-Jul-1300:00:00.0000,-3.033317712038230E+00,4.317866021117601E+00,5.137371150180371E-02,-6.259916477517728E-03,-3.984545852465019E-03,1.565264569003492E-04,3.047789922753870E-02,5.277084666434702E+00,3.395097557607276E-04,
2335601.500000000,A.D.1682-Jul-2300:00:00.0000,-3.095606665405174E+00,4.277580357876790E+00,5.293355747413486E-02,-6.197232466525854E-03,-4.072014773822190E-03,1.554617981556728E-04,3.049740364284381E-02,5.280461751258231E+00,3.359654792617071E-04,
2335611.500000000,A.D.1682-Aug-0200:00:00.0000,-3.157271581832433E+00,4.236437216459531E+00,5.448284622070531E-02,-6.135160804024449E-03,-4.156726589406131E-03,1.543884282518825E-04,3.051678763910613E-02,5.283817986170829E+00,3.348088749719270E-04,
2335621.500000000,A.D.1682-Aug-1200:00:00.0000,-3.218309234985060E+00,4.194446587043154E+00,5.602121359630516E-02,-6.072255474845190E-03,-4.241480047302196E-03,1.532631534025317E-04,3.053607530828986E-02,5.287157542566789E+00,3.329426704510770E-04,
2335631.500000000,A.D.1682-Aug-2200:00:00.0000,-3.278701773915094E+00,4.151618150517829E+00,5.754841441011018E-02,-6.006388057974529E-03,-4.324279676983091E-03,1.521628305586878E-04,3.055523790142521E-02,5.290475442716295E+00,3.306231990291377E-04,
2335641.500000000,A.D.1682-Sep-0100:00:00.0000,-3.338441719034662E+00,4.107961884733316E+00,5.906414921680147E-02,-5.941471078490087E-03,-4.406479488553373E-03,1.509882624009960E-04,3.057428297996773E-02,5.293772995844789E+00,3.291646866348344E-04,
2335651.500000000,A.D.1682-Sep-1100:00:00.0000,-3.397520009603433E+00,4.063488757212761E+00,6.056812523994701E-02,-5.874232166437492E-03,-4.488009360599471E-03,1.498016306831994E-04,3.059321640521246E-02,5.297051216804054E+00,3.265815036687575E-04,
2335661.500000000,A.D.1682-Sep-2100:00:00.0000,-3.455920295878732E+00,4.018207871495537E+00,6.206009601302975E-02,-5.805388913632524E-03,-4.567400679863808E-03,1.486155280280823E-04,3.061200757417406E-02,5.300304806851431E+00,3.244000419947633E-04,
2335671.500000000,A.D.1682-Oct-0100:00:00.0000,-3.513640361841092E+00,3.972131352090392E+00,6.353976362098369E-02,-5.737711781128825E-03,-4.648182816771804E-03,1.473011866643556E-04,3.063069077121566E-02,5.303539702140379E+00,3.217516188162673E-04,
2335681.500000000,A.D.1682-Oct-1100:00:00.0000,-3.570662237825256E+00,3.925268717460896E+00,6.500688821617619E-02,-5.667299221788489E-03,-4.724873359570956E-03,1.460853377274171E-04,3.064922845202678E-02,5.306749402075052E+00,3.201791066229081E-04,
2335691.500000000,A.D.1682-Oct-2100:00:00.0000,-3.626979990747618E+00,3.877630052587479E+00,6.646115910118985E-02,-5.596108264757431E-03,-4.801832528360243E-03,1.447906737323405E-04,3.066763022661865E-02,5.309935570577315E+00,3.176809805793319E-04,
2335701.500000000,A.D.1682-Oct-3100:00:00.0000,-3.682585458803717E+00,3.829228006343267E+00,6.790233740399373E-02,-5.524688242226680E-03,-4.878905779543162E-03,1.434281973815126E-04,3.068590748127753E-02,5.313100179121521E+00,3.147753641715639E-04,
2335711.500000000,A.D.1682-Nov-1000:00:00.0000,-3.737462305620894E+00,3.780071205072596E+00,6.933017079273984E-02,-5.451035113196598E-03,-4.951707400648118E-03,1.421509291911167E-04,3.070402078965172E-02,5.316236401246486E+00,3.132078642819827E-04,
2335721.500000000,A.D.1682-Nov-2000:00:00.0000,-3.791610190375189E+00,3.730172474636660E+00,7.074436750422618E-02,-5.377295106554348E-03,-5.027508094677187E-03,1.407064661546044E-04,3.072201150856212E-02,5.319351397663773E+00,3.092649232691491E-04,
2335731.500000000,A.D.1682-Nov-3000:00:00.0000,-3.845011699057155E+00,3.679542612941985E+00,7.214473781153541E-02,-5.303090036934192E-03,-5.099586579291077E-03,1.393159195227630E-04,3.073984225499291E-02,5.322438695704838E+00,3.074432812320228E-04,
2335741.500000000,A.D.1682-Dec-1000:00:00.0000,-3.897660885079309E+00,3.628191425438351E+00,7.353097168015364E-02,-5.227265581879472E-03,-5.169788174062697E-03,1.379361082596994E-04,3.075751742362736E-02,5.325499056285507E+00,3.055619818570032E-04,
2335751.500000000,A.D.1682-Dec-2000:00:00.0000,-3.949551618142540E+00,3.576132108949905E+00,7.490283073317296E-02,-5.150346200331937E-03,-5.241934579585077E-03,1.364383806675932E-04,3.077505375778239E-02,5.328535378421232E+00,3.013824838026572E-04,
2335761.500000000,A.D.1682-Dec-3000:00:00.0000,-4.000667799262234E+00,3.523374288041851E+00,7.626010856410052E-02,-5.073172467549116E-03,-5.309445306580982E-03,1.350115933925637E-04,3.079241027965997E-02,5.331540567026228E+00,2.999528246517842E-04,
2335771.500000000,A.D.1683-Jan-0900:00:00.0000,-4.051009567192817E+00,3.469930659778749E+00,7.760251259050445E-02,-4.994604329688789E-03,-5.378380647820418E-03,1.334925700417079E-04,3.080962661155104E-02,5.334521482487504E+00,2.963604848376003E-04,
2335781.500000000,A.D.1683-Jan-1900:00:00.0000,-4.100561534157631E+00,3.415812527134694E+00,7.892985781549516E-02,-4.915191663391555E-03,-5.445855942981149E-03,1.319533163413387E-04,3.082666883362504E-02,5.337472251768459E+00,2.929173023595266E-04,
2335791.500000000,A.D.1683-Jan-2900:00:00.0000,-4.149317529729474E+00,3.361030952169355E+00,8.024189542937082E-02,-4.836345730757675E-03,-5.510423558991201E-03,1.304317057685274E-04,3.084354112459993E-02,5.340393598391681E+00,2.916069832186963E-04,
2335801.500000000,A.D.1683-Feb-0800:00:00.0000,-4.197272257833382E+00,3.305598566397961E+00,8.153836786719748E-02,-4.754769904221558E-03,-5.575707761429100E-03,1.288617661810975E-04,3.086025679056075E-02,5.343287826234372E+00,2.875606661290324E-04,
2335811.500000000,A.D.1683-Feb-1800:00:00.0000,-4.244411409268605E+00,3.249525566637848E+00,8.281908005191831E-02,-4.672893016711105E-03,-5.638412583811639E-03,1.272921255294868E-04,3.087677857538725E-02,5.346148484599280E+00,2.847015583630962E-04,
2335821.500000000,A.D.1683-Feb-2800:00:00.0000,-4.290734968373190E+00,3.192825886887832E+00,8.408379829003355E-02,-4.591448172890845E-03,-5.701149255528030E-03,1.256549613697669E-04,3.089314649010435E-02,5.348982501180615E+00,2.820117375459287E-04,
2335831.500000000,A.D.1683-Mar-1000:00:00.0000,-4.336228795405708E+00,3.135509931280217E+00,8.533230602163593E-02,-4.507120050155226E-03,-5.761999955415342E-03,1.240423120736058E-04,3.090932245118709E-02,5.351783282020440E+00,2.779784605860191E-04,
2335841.500000000,A.D.1683-Mar-2000:00:00.0000,-4.380888104377449E+00,3.077590059692686E+00,8.656439717014400E-02,-4.424215157568050E-03,-5.821889325940762E-03,1.223671048112371E-04,3.092531724118202E-02,5.354552694058813E+00,2.755030262655338E-04,
2335851.500000000,A.D.1683-Mar-3000:00:00.0000,-4.424707414407517E+00,3.019079572495702E+00,8.777985583695690E-02,-4.340134959802561E-03,-5.880664563586537E-03,1.206895237415904E-04,3.094114079304635E-02,5.357292457133963E+00,2.725681303052204E-04,
2335861.500000000,A.D.1683-Apr-0900:00:00.0000,-4.467673744917128E+00,2.959987645269092E+00,8.897845058086565E-02,-4.253472019920571E-03,-5.936696020887288E-03,1.190525722029602E-04,3.095675278162612E-02,5.359995589161922E+00,2.688755022337304E-04,
2335871.500000000,A.D.1683-Apr-1900:00:00.0000,-4.509788404202801E+00,2.900329853967790E+00,9.016000216109289E-02,-4.168537811265856E-03,-5.994462372208410E-03,1.172710613681336E-04,3.097220104958171E-02,5.362670373842547E+00,2.655166860929353E-04,
2335881.500000000,A.D.1683-Apr-2900:00:00.0000,-4.551037258361843E+00,2.840116580979135E+00,9.132431317023415E-02,-4.081487259201710E-03,-6.048491857088526E-03,1.155701835877286E-04,3.098744144419277E-02,5.365309166369288E+00,2.622650246105121E-04,
2335891.500000000,A.D.1683-May-0900:00:00.0000,-4.591416906823112E+00,2.779359838817315E+00,9.247116429146369E-02,-3.993900797822124E-03,-6.102052178858163E-03,1.138175815345209E-04,3.100248599408760E-02,5.367914049434580E+00,2.586460436035354E-04,
2335901.500000000,A.D.1683-May-1900:00:00.0000,-4.630922990200561E+00,2.718074473783133E+00,9.360039654867316E-02,-3.907079329498984E-03,-6.155885439206912E-03,1.119886156826832E-04,3.101734988296222E-02,5.370487652013886E+00,2.554163948212620E-04,
2335911.500000000,A.D.1683-May-2900:00:00.0000,-4.669542351259888E+00,2.656269161779925E+00,9.471178414367218E-02,-3.817829754825412E-03,-6.204677575673792E-03,1.102825553465958E-04,3.103198519640625E-02,5.373021677984226E+00,2.524964844536927E-04,
2335921.500000000,A.D.1683-Jun-0800:00:00.0000,-4.707277967730760E+00,2.593959492520197E+00,9.580514149100218E-02,-3.728528082813879E-03,-6.256124190020217E-03,1.084265746105450E-04,3.104644388439405E-02,5.375525122204824E+00,2.480638003198512E-04,
2335931.500000000,A.D.1683-Jun-1800:00:00.0000,-4.744116778319663E+00,2.531156955152369E+00,9.688031723380447E-02,-3.639006130072048E-03,-6.304926425941493E-03,1.065874505827594E-04,3.106068460684462E-02,5.377990826862543E+00,2.445965290219985E-04,
2335941.500000000,A.D.1683-Jun-2800:00:00.0000,-4.780055212264911E+00,2.467873299867863E+00,9.793710572511595E-02,-3.548664182866281E-03,-6.351104647017483E-03,1.047780586173357E-04,3.107471367357349E-02,5.380419884468076E+00,2.414961710334146E-04,
2335951.500000000,A.D.1683-Jul-0800:00:00.0000,-4.815090818865847E+00,2.404123530416696E+00,9.897534671293476E-02,-3.457876825301764E-03,-6.399117980505202E-03,1.028557882694358E-04,3.108855118063066E-02,5.382815774544616E+00,2.370322679021501E-04,
2335961.500000000,A.D.1683-Jul-1800:00:00.0000,-4.849210941784590E+00,2.339917227610260E+00,9.999486281275020E-02,-3.366785006408230E-03,-6.442373306677922E-03,1.010194485027927E-04,3.110214935794794E-02,5.385170225961256E+00,2.342974832124610E-04,
2335971.500000000,A.D.1683-Jul-2800:00:00.0000,-4.882418595401210E+00,2.275269655015579E+00,1.009954746305875E-01,-3.274853161267309E-03,-6.486103764812364E-03,9.912477764745212E-05,3.111555525785012E-02,5.387491385575489E+00,2.304560622983911E-04,
2335981.500000000,A.D.1683-Aug-0700:00:00.0000,-4.914702922031331E+00,2.210192212633403E+00,1.019770200437604E-01,-3.181557090791692E-03,-6.529191767053158E-03,9.719389641916606E-05,3.112873316546033E-02,5.389773069548072E+00,2.255291012498242E-04,
2335991.500000000,A.D.1683-Aug-1700:00:00.0000,-4.946060488304393E+00,2.144697865336072E+00,1.029393571161670E-01,-3.089606370543612E-03,-6.569467159249535E-03,9.527023860108057E-05,3.114168899440456E-02,5.392016301791611E+00,2.228600194765747E-04,
2336001.500000000,A.D.1683-Aug-2700:00:00.0000,-4.976489316630284E+00,2.078801083742776E+00,1.038823216089872E-01,-2.996106979229316E-03,-6.609995390052363E-03,9.330745184209081E-05,3.115443897427602E-02,5.394223892373059E+00,2.185526243410440E-04,
2336011.500000000,A.D.1683-Sep-0600:00:00.0000,-5.005978641689580E+00,2.012511550928529E+00,1.048057387330132E-01,-2.901809732041599E-03,-6.647823594248218E-03,9.136658851637788E-05,3.116694086777717E-02,5.396388528131047E+00,2.144307263386016E-04,
2336021.500000000,A.D.1683-Sep-1600:00:00.0000,-5.034531308984332E+00,1.945845732713654E+00,1.057094944591226E-01,-2.808873898315361E-03,-6.685140493939164E-03,8.937511833636034E-05,3.117923914606775E-02,5.398517909008197E+00,2.116431396855832E-04,
2336031.500000000,A.D.1683-Sep-2600:00:00.0000,-5.062137433205096E+00,1.878813846011965E+00,1.065933954714924E-01,-2.712713836116368E-03,-6.720647582471022E-03,8.741809354470446E-05,3.119129566291141E-02,5.400605430188423E+00,2.063847709463843E-04,
2336041.500000000,A.D.1683-Oct-0600:00:00.0000,-5.088795275479885E+00,1.811429581018962E+00,1.074573258716136E-01,-2.617891866795093E-03,-6.755501592989144E-03,8.539259520281253E-05,3.120312257369670E-02,5.402653196312013E+00,2.024887334947460E-04,
2336051.500000000,A.D.1683-Oct-1600:00:00.0000,-5.114502790292945E+00,1.743708329478726E+00,1.083011784658998E-01,-2.523534074630268E-03,-6.789458571302815E-03,8.334287164556252E-05,3.121473265317117E-02,5.404663419257939E+00,1.992377046169826E-04,
2336061.500000000,A.D.1683-Oct-2600:00:00.0000,-5.139250226508411E+00,1.675658549322514E+00,1.091247477549969E-01,-2.426382036091181E-03,-6.820027744813854E-03,8.136971343073091E-05,3.122608251409648E-02,5.406628586758755E+00,1.943218521408242E-04,
2336071.500000000,A.D.1683-Nov-0500:00:00.0000,-5.163041797979625E+00,1.607297902507717E+00,1.099279653083745E-01,-2.331434399608857E-03,-6.851942253485061E-03,7.927093340976272E-05,3.123722142980559E-02,5.408557230227598E+00,1.909742082311084E-04,
2336081.500000000,A.D.1683-Nov-1500:00:00.0000,-5.185867632801116E+00,1.538636663189994E+00,1.107106656811201E-01,-2.234588482691236E-03,-6.880382449732351E-03,7.725137247343562E-05,3.124810700681981E-02,5.410442009461172E+00,1.867544167733165E-04,
2336091.500000000,A.D.1683-Nov-2500:00:00.0000,-5.207727162658734E+00,1.469687641933585E+00,1.114727101431392E-01,-2.136817700493573E-03,-6.907975898732244E-03,7.520367200209581E-05,3.125875187775925E-02,5.412285111729846E+00,1.817679424107214E-04,
2336101.500000000,A.D.1683-Dec-0500:00:00.0000,-5.228619814346411E+00,1.400467551638378E+00,1.122140427923783E-01,-2.040860801704952E-03,-6.936643287375149E-03,7.304429940113531E-05,3.126917390391797E-02,5.414089629620819E+00,1.781533086781640E-04,
2336111.500000000,A.D.1683-Dec-1500:00:00.0000,-5.248535652263947E+00,1.330984602150889E+00,1.129344806328416E-01,-1.943019312135680E-03,-6.960039356269008E-03,7.101836772373417E-05,3.127932468117513E-02,5.415847182220370E+00,1.739933402831342E-04,
2336121.500000000,A.D.1683-Dec-2500:00:00.0000,-5.267480112794862E+00,1.261256038747439E+00,1.136339468986460E-01,-1.845519735037002E-03,-6.985019775391621E-03,6.888693003175945E-05,3.128925432652980E-02,5.417566447017888E+00,1.696643746474191E-04,
2336131.500000000,A.D.1684-Jan-0400:00:00.0000,-5.285444658465077E+00,1.191293004801886E+00,1.143123162103092E-01,-1.747745272433557E-03,-7.007998325479826E-03,6.676338008899012E-05,3.129892496560074E-02,5.419240866267552E+00,1.654592276810274E-04,
2336141.500000000,A.D.1684-Jan-1400:00:00.0000,-5.302428415368072E+00,1.121107969108943E+00,1.149694679065879E-01,-1.649241980336584E-03,-7.027895757116443E-03,6.469175030284555E-05,3.130834290042615E-02,5.420871531133446E+00,1.611171141169044E-04,
2336151.500000000,A.D.1684-Jan-2400:00:00.0000,-5.318432600998946E+00,1.050717342775966E+00,1.156053358910055E-01,-1.550762076111485E-03,-7.049949676912811E-03,6.249658560079559E-05,3.131753013001615E-02,5.422462250626101E+00,1.562655654129458E-04,
2336161.500000000,A.D.1684-Feb-0300:00:00.0000,-5.333448230969731E+00,9.801302252215736E-01,1.162197861111819E-01,-1.452341475632936E-03,-7.067895464518931E-03,6.036811819169747E-05,3.132644141975540E-02,5.424005192614659E+00,1.522023008763359E-04,
2336171.500000000,A.D.1684-Feb-1300:00:00.0000,-5.347480370498560E+00,9.093636478292368E-01,1.168127644255376E-01,-1.354275274061656E-03,-7.085142532368560E-03,5.821838273173517E-05,3.133511916594660E-02,5.425507697791374E+00,1.485188263997507E-04,
2336181.500000000,A.D.1684-Feb-2300:00:00.0000,-5.360522504417617E+00,8.384281990628176E-01,1.173841263885448E-01,-1.254420199639046E-03,-7.101837833067076E-03,5.604937585762965E-05,3.134353226962692E-02,5.426964381537753E+00,1.430902910304648E-04,
2336191.500000000,A.D.1684-Mar-0400:00:00.0000,-5.372574162660832E+00,7.673373397634957E-01,1.179338087162877E-01,-1.155870296938283E-03,-7.115772685109613E-03,5.389586300857327E-05,3.135168622154230E-02,5.428376194546982E+00,1.392970802801413E-04,
2336201.500000000,A.D.1684-Mar-1400:00:00.0000,-5.383636760751170E+00,6.961069083783584E-01,1.184617482785783E-01,-1.056620581091716E-03,-7.129928277038526E-03,5.170109456688577E-05,3.135959817545649E-02,5.429746106901192E+00,1.347012660064547E-04,
2336211.500000000,A.D.1684-Mar-2400:00:00.0000,-5.393703383637173E+00,6.247456736072621E-01,1.189678018503235E-01,-9.562258642308093E-04,-7.141994923710262E-03,4.951908187526889E-05,3.136723123249773E-02,5.431067729758780E+00,1.291752305695493E-04,
2336221.500000000,A.D.1684-Apr-0300:00:00.0000,-5.402779063286346E+00,5.532719853323088E-01,1.194519897606265E-01,-8.586353182182686E-04,-7.153163978893009E-03,4.729114416887149E-05,3.137462305461107E-02,5.432347584083387E+00,1.264684733245266E-04,
2336231.500000000,A.D.1684-Apr-1300:00:00.0000,-5.410857819747901E+00,4.816952775650863E-01,1.199141489019942E-01,-7.580840330722548E-04,-7.162103204827369E-03,4.512432205507984E-05,3.138174114653308E-02,5.433580043494565E+00,1.209781887057967E-04,
2336241.500000000,A.D.1684-Apr-2300:00:00.0000,-5.417940892454084E+00,4.100290919501279E-01,1.203542239179215E-01,-6.581406118100180E-04,-7.170183791424979E-03,4.291766107245142E-05,3.138859652341952E-02,5.434767015207411E+00,1.160948214747719E-04,
2336251.500000000,A.D.1684-May-0300:00:00.0000,-5.424029776242594E+00,3.382902188842102E-01,1.207722119982143E-01,-5.596573381364213E-04,-7.177794625852906E-03,4.066805379346938E-05,3.139520193552178E-02,5.435910706859518E+00,1.126456918250213E-04,
2336261.500000000,A.D.1684-May-1300:00:00.0000,-5.429118412891261E+00,2.664860651170519E-01,1.211679412641198E-01,-4.582053189092251E-04,-7.182223439328896E-03,3.849822750143548E-05,3.140152197341361E-02,5.437004987498786E+00,1.063734947705648E-04,
2336271.500000000,A.D.1684-May-2300:00:00.0000,-5.433213329924906E+00,1.946357933352102E-01,1.215414684230989E-01,-3.597203799243521E-04,-7.187886875350344E-03,3.620511139302268E-05,3.140759713355724E-02,5.438056868870291E+00,1.029444771846436E-04,
2336281.500000000,A.D.1684-Jun-0200:00:00.0000,-5.436308577032142E+00,1.227492158272439E-01,1.218926752777795E-01,-2.602898266312884E-04,-7.190186557978942E-03,3.398963688957698E-05,3.141339203942323E-02,5.439060225717841E+00,9.865107590121461E-05,
