JDTDB,TDB,X,Y,Z,VX,VY,VZ,LT,RG,RR
2332346.5,1673-Aug-24,9.208275803063705E-01,-4.113968449909858E-01,-2.435911130517924E-04,6.774622945333877E-03,1.563319031652715E-02,1.205394011859392E-05,5.824892580979115E-03,1.008548886300537E+00,-1.915509084189415E-04
2332347.5,1673-Aug-25,9.274695204595625E-01,-3.957048267185298E-01,-2.315008885201762E-04,6.508907834916607E-03,1.575010809974536E-02,1.212594227527886E-05,5.823779284661605E-03,1.008356125018584E+00,-1.939622027932476E-04
2332348.5,1673-Aug-26,9.338447088448636E-01,-3.798981114759366E-01,-2.193403659294602E-04,6.241131355571921E-03,1.586257786513755E-02,1.219453216964602E-05,5.822652226346259E-03,1.008160980920571E+00,-1.963164206886524E-04
2332349.5,1673-Aug-27,9.399511200561919E-01,-3.639811662777563E-01,-2.071129696338778E-04,5.971365557319045E-03,1.597056179804164E-02,1.225968572621360E-05,5.821511737744567E-03,1.007963511440562E+00,-1.986128489403153E-04
2332350.5,1673-Aug-28,9.457868011081511E-01,-3.479584954142413E-01,-1.948221477417316E-04,5.699683229175081E-03,1.607402316432411E-02,1.232137950988545E-05,5.820358154650917E-03,1.007763774719553E+00,-2.008507870751259E-04
2332351.5,1673-Aug-29,9.513498721679489E-01,-3.318346393629555E-01,-1.824713714772040E-04,5.426157884924098E-03,1.617292632613830E-02,1.237959072668363E-05,5.819191816865191E-03,1.007561829592069E+00,-2.030295487631019E-04
2332352.5,1673-Aug-30,9.566385272728843E-01,-3.156141736845302E-01,-1.700641345245870E-04,5.150863748506288E-03,1.626723675786518E-02,1.243429725943441E-05,5.818013068106544E-03,1.007357735571238E+00,-2.051484633914127E-04
2332353.5,1673-Aug-31,9.616510350330908E-01,-2.993017079024038E-01,-1.576039523192597E-04,4.873875739153219E-03,1.635692106219799E-02,1.248547773654777E-05,5.816822255918193E-03,1.007151552832302E+00,-2.072068775896349E-04
2332354.5,1673-Sep-01,9.663857393193338E-01,-2.829018843664262E-01,-1.450943612558657E-04,4.595269456405759E-03,1.644194698633546E-02,1.253311163130503E-05,5.815619731563900E-03,1.006943342194696E+00,-2.092041565234828E-04
2332355.5,1673-Sep-02,9.708410599358350E-01,-2.664193771002597E-01,-1.325389177874576E-04,4.315121165138028E-03,1.652228343811852E-02,1.257717936942580E-05,5.814405849918211E-03,1.006733165103043E+00,-2.111396847518184E-04
2332356.5,1673-Sep-03,9.750154932781521E-01,-2.498588906327061E-01,-1.199411974182721E-04,4.033507780687845E-03,1.659790050210373E-02,1.261766244246213E-05,5.813180969353288E-03,1.006521083607560E+00,-2.130128665245000E-04
2332357.5,1673-Sep-04,9.789076129762772E-01,-2.332251588130387E-01,-1.073047935877205E-04,3.750506854140682E-03,1.666876945539791E-02,1.265454350044636E-05,5.811945451625931E-03,1.006307160344494E+00,-2.148231254105913E-04
2332358.5,1673-Sep-05,9.825160705230611E-01,-2.165229436106954E-01,-9.463331648269968E-05,3.466196557692410E-03,1.673486278310613E-02,1.268780640314871E-05,5.810699661768602E-03,1.006091458517257E+00,-2.165699033018542E-04
2332359.5,1673-Sep-06,9.858395958880021E-01,-1.997570338997342E-01,-8.193039182221036E-05,3.180655669984344E-03,1.679615419334304E-02,1.271743622223686E-05,5.809443967987730E-03,1.005874041878817E+00,-2.182526589144460E-04
2332360.5,1673-Sep-07,9.888769981162590E-01,-1.829322442285367E-01,-6.919965966882137E-05,2.893963561165635E-03,1.685261863171396E-02,1.274341918447936E-05,5.808178741571534E-03,1.005654974715735E+00,-2.198708660557720E-04
2332361.5,1673-Sep-08,9.916271659124410E-01,-1.660534135753038E-01,-5.644477332499906E-05,2.606200177319232E-03,1.690423229525830E-02,1.276574256159951E-05,5.806904356807523E-03,1.005434321833885E+00,-2.214240120780265E-04
2332362.5,1673-Sep-09,9.940890682083435E-01,-1.491254040898317E-01,-4.366939835656808E-05,2.317446023864501E-03,1.695097264597758E-02,1.278439453159294E-05,5.805621190907256E-03,1.005212148545422E+00,-2.229115969912987E-04
2332363.5,1673-Sep-10,9.962617547134485E-01,-1.321530998218739E-01,-3.087721175348196E-05,2.027782147655272E-03,1.699281842417780E-02,1.279936404950436E-05,5.804329623933383E-03,1.004988520656158E+00,-2.243331336035317E-04
2332364.5,1673-Sep-11,9.981443564468346E-01,-1.151414054361406E-01,-1.807190119856883E-05,1.737290117716069E-03,1.702974966189866E-02,1.281064076714832E-05,5.803030038722566E-03,1.004763504452201E+00,-2.256881487985240E-04
2332365.5,1673-Sep-12,9.997360862492294E-01,-9.809524491372536E-02,-5.257164379513323E-06,1.446052004848571E-03,1.706174769665970E-02,1.281821502924868E-05,5.801722820798196E-03,1.004537166684861E+00,-2.269761857192221E-04
2332366.5,1673-Sep-13,1.001036239274297E+00,-8.101956023957665E-02,7.563291736302973E-06,1.154150360598108E-03,1.708879518562561E-02,1.282207795058559E-05,5.800408358269168E-03,1.004309574553109E+00,-2.281968063067015E-04
2332367.5,1673-Sep-14,1.002044193458820E+00,-6.391931007562228E-02,2.038575173633999E-05,8.616681961567718E-04,1.711087612010490E-02,1.282222155126665E-05,5.799087041714613E-03,1.004080795683624E+00,-2.293495935176240E-04
2332368.5,1673-Sep-15,1.002759409971900E+00,-4.679946841934139E-02,3.320649274364068E-05,5.686889615126062E-04,1.712797584009160E-02,1.281863890566559E-05,5.797759264057878E-03,1.003850898108975E+00,-2.304341528063707E-04
2332369.5,1673-Sep-16,1.003181433643453E+00,-2.966502324789027E-02,4.602178553811947E-05,2.752965249543586E-04,1.714008104862258E-02,1.281132427372410E-05,5.796425420434329E-03,1.003619950244731E+00,-2.314501127051896E-04
2332370.5,1673-Sep-17,1.003309893372449E+00,-1.252097514800580E-02,5.882789579363043E-05,-1.842484708107457E-05,1.714717982577648E-02,1.280027319338826E-05,5.795085908058818E-03,1.003388020866511E+00,-2.323971244969998E-04
2332371.5,1673-Sep-18,1.003144502514964E+00,4.627664067801044E-03,7.162108537906086E-05,-3.123905101741194E-04,1.714926164212853E-02,1.278548251939190E-05,5.793741126096464E-03,1.003155179087612E+00,-2.332748613540708E-04
2332372.5,1673-Sep-19,1.002685059252028E+00,2.177587275825242E-02,8.439761367573803E-05,-6.065154622526886E-04,1.714631737167996E-02,1.276695041775141E-05,5.792391475539625E-03,1.002921494337709E+00,-2.340830171385190E-04
2332373.5,1673-Sep-20,1.001931446936956E+00,3.891862086296973E-02,9.715373887021017E-05,-9.007143643122884E-04,1.713833930424948E-02,1.274467632312087E-05,5.791037359092074E-03,1.002687036342800E+00,-2.348213051353760E-04
2332374.5,1673-Sep-21,1.000883634421707E+00,5.605087132427224E-02,1.098857191902391E-04,-1.194901561663916E-03,1.712532115735331E-02,1.271866087057571E-05,5.789679181060258E-03,1.002451875106375E+00,-2.354894569003223E-04
2332375.5,1673-Sep-22,9.995416763616810E-01,7.316758152061373E-02,1.225898140652691E-04,-1.488991105815008E-03,1.710725808760578E-02,1.268890581424307E-05,5.788317347250493E-03,1.002216080891620E+00,-2.360872213642670E-04
2332376.5,1673-Sep-23,9.979057134982922E-01,9.026370471119023E-02,1.352622852033467E-04,-1.782896777056013E-03,1.708414670166443E-02,1.265541394368722E-05,5.786952264870364E-03,1.001979724204343E+00,-2.366143642958916E-04
2332377.5,1673-Sep-24,9.959759729185781E-01,1.073341914912752E-01,1.478993975878544E-04,-2.076532107809303E-03,1.705598506674490E-02,1.261818900879091E-05,5.785584342432012E-03,1.001742875776227E+00,-2.370706681982990E-04
2332378.5,1673-Sep-25,9.937527682910581E-01,1.243739912578685E-01,1.604974204078653E-04,-2.369810406780897E-03,1.702277272074008E-02,1.257723566382768E-05,5.784213989654607E-03,1.001505606547949E+00,-2.374559326884807E-04
2332379.5,1673-Sep-26,9.912365000770346E-01,1.413780536852857E-01,1.730526279462404E-04,-2.662644783927903E-03,1.698451068199146E-02,1.253255944045931E-05,5.782841617363238E-03,1.001267987651668E+00,-2.377699753671202E-04
2332380.5,1673-Sep-27,9.884276557165278E-01,1.583413302103704E-01,1.855613004583927E-04,-2.954948176211225E-03,1.694120145877384E-02,1.248416675690361E-05,5.781467637381455E-03,1.001030090392420E+00,-2.380126331272948E-04
2332381.5,1673-Sep-28,9.853268097880997E-01,1.752587755270764E-01,1.980197250796734E-04,-3.246633374045690E-03,1.689284905856299E-02,1.243206496607107E-05,5.780092462415257E-03,1.000791986228035E+00,-2.381837637777994E-04
2332382.5,1673-Sep-29,9.819346241419395E-01,1.921253490902372E-01,2.104241967994028E-04,-3.537613048296456E-03,1.683945899715272E-02,1.237626243938870E-05,5.778716505927289E-03,1.000553746747350E+00,-2.382832477814083E-04
2332383.5,1673-Sep-30,9.782518480057645E-01,2.089360166283980E-01,2.227710195322482E-04,-3.827799777615857E-03,1.678103830766588E-02,1.231676867560208E-05,5.777340182001243E-03,1.000315443646734E+00,-2.383109898496931E-04
2332384.5,1673-Oct-01,9.742793180633077E-01,2.256857516656056E-01,2.350565073037354E-04,-4.117106075889517E-03,1.671759554945476E-02,1.225359441598455E-05,5.775963905198160E-03,1.000077148705206E+00,-2.382669201201731E-04
2332385.5,1673-Oct-02,9.700179585054003E-01,2.423695370520221E-01,2.472769855445061E-04,-4.405444419581683E-03,1.664914081683976E-02,1.218675174493381E-05,5.774588090407703E-03,9.998389337586848E-01,-2.381509946825976E-04
2332386.5,1673-Oct-03,9.654687810538179E-01,2.589823665031581E-01,2.594287924702518E-04,-4.692727274810348E-03,1.657568574756554E-02,1.211625415217941E-05,5.773213152698647E-03,9.996008706741005E-01,-2.379631952965013E-04
2332387.5,1673-Oct-04,9.606328849582180E-01,2.755192461473470E-01,2.715082804958997E-04,-4.978867124155849E-03,1.649724353083663E-02,1.204211654612390E-05,5.771839507173371E-03,9.993630313242018E-01,-2.377035283434785E-04
2332388.5,1673-Oct-05,9.555114569663777E-01,2.919751960809654E-01,2.835118176358161E-04,-5.263776493203633E-03,1.641382891469244E-02,1.196435520235441E-05,5.770467568830299E-03,9.991254875637389E-01,-2.373720231097679E-04
2332389.5,1673-Oct-06,9.501057712679333E-01,3.083452519306050E-01,2.954357888220582E-04,-5.547367977096115E-03,1.632545821253605E-02,1.188298766074478E-05,5.769097752437395E-03,9.988883112075584E-01,-2.369687297801689E-04
2332390.5,1673-Oct-07,9.444171894114168E-01,3.246244664212997E-01,3.072765971044517E-04,-5.829554267424665E-03,1.623214930868278E-02,1.179803259369710E-05,5.767730472417010E-03,9.986515740106658E-01,-2.364937175763049E-04
2332391.5,1673-Oct-08,9.384471601940927E-01,3.408079109497555E-01,3.190306647148546E-04,-6.110248179810584E-03,1.613392166281390E-02,1.170950967267628E-05,5.766366142740003E-03,9.984153476498938E-01,-2.359470734855981E-04
2332392.5,1673-Oct-09,9.321972195237088E-01,3.568906771615078E-01,3.306944340135703E-04,-6.389362682536722E-03,1.603079631340093E-02,1.161743947170978E-05,5.765005176824503E-03,9.981797037063727E-01,-2.353289019668803E-04
2332393.5,1673-Oct-10,9.256689902510125E-01,3.728678785310688E-01,3.422643683698965E-04,-6.666810926396187E-03,1.592279588030463E-02,1.152184343575816E-05,5.763647987433214E-03,9.979447136477485E-01,-2.346393257465867E-04
2332394.5,1673-Oct-11,9.188641819718374E-01,3.887346519443746E-01,3.537369530476658E-04,-6.942506275666969E-03,1.580994456682071E-02,1.142274392118196E-05,5.762294986563376E-03,9.977104488091323E-01,-2.338784875051285E-04
2332395.5,1673-Oct-12,9.117845907977723E-01,4.044861592831095E-01,3.651086961622803E-04,-7.216362339906017E-03,1.569226816142837E-02,1.132016429459943E-05,5.760946585325424E-03,9.974769803720896E-01,-2.330465520174071E-04
2332396.5,1673-Oct-13,9.044320990947993E-01,4.201175890107071E-01,3.763761297539647E-04,-7.488293006147018E-03,1.556979403940819E-02,1.121412906146661E-05,5.759603193809259E-03,9.972443793414857E-01,-2.321437082246377E-04
2332397.5,1673-Oct-14,8.968086751897020E-01,4.356241577599193E-01,3.875358109908570E-04,-7.758212471106016E-03,1.544255116435684E-02,1.110466399075883E-05,5.758265220939844E-03,9.970127165204826E-01,-2.311701707926013E-04
2332398.5,1673-Oct-15,8.889163730443795E-01,4.510011119218080E-01,3.985843234823425E-04,-8.026035273130661E-03,1.531057008948601E-02,1.099179620760210E-05,5.756933074325910E-03,9.967820624843450E-01,-2.301261809158439E-04
2332399.5,1673-Oct-16,8.807573318983836E-01,4.662437292358476E-01,4.095182786621117E-04,-8.291676323813175E-03,1.517388295851448E-02,1.087555423945237E-05,5.755607160106295E-03,9.965524875538319E-01,-2.290120063646375E-04
2332400.5,1673-Oct-17,8.723337758799845E-01,4.813473203806567E-01,4.203343171949506E-04,-8.555050939325624E-03,1.503252350603109E-02,1.075596801835767E-05,5.754287882797840E-03,9.963240617688643E-01,-2.278279408958177E-04
2332401.5,1673-Oct-18,8.636480135860135E-01,4.963072305647883E-01,4.310291103659005E-04,-8.816074871555734E-03,1.488652705717072E-02,1.063306884224258E-05,5.752975645148254E-03,9.960968548630454E-01,-2.265743031999809E-04
2332402.5,1673-Oct-19,8.547024376306104E-01,5.111188411167435E-01,4.415993614120187E-04,-9.074664339172183E-03,1.473593052646052E-02,1.050688930434866E-05,5.751670847995651E-03,9.958709362393433E-01,-2.252514356129120E-04
2332403.5,1673-Oct-20,8.454995241628962E-01,5.257775710734609E-01,4.520418067759706E-04,-9.330736058744163E-03,1.458077241582520E-02,1.037746320770156E-05,5.750373890136016E-03,9.956463749471430E-01,-2.238597027532914E-04
2332404.5,1673-Oct-21,8.360418323534639E-01,5.402788787663260E-01,4.623532172693039E-04,-9.584207275975028E-03,1.442109281167654E-02,1.024482547092426E-05,5.749085168198280E-03,9.954232396606145E-01,-2.223994902221693E-04
2332405.5,1673-Oct-22,8.263320038495485E-01,5.546182634038093E-01,4.725303991420650E-04,-9.834995797140655E-03,1.425693338104242E-02,1.010901203854807E-05,5.747805076526442E-03,9.952015986583048E-01,-2.208712035093468E-04
2332406.5,1673-Oct-23,8.163727621986148E-01,5.687912666497242E-01,4.825701950702143E-04,-1.008302002082088E-02,1.408833736668054E-02,9.970059807444056E-06,5.746534007067038E-03,9.949815198036529E-01,-2.192752672511534E-04
2332407.5,1673-Oct-24,8.061669122400440E-01,5.827934741960873E-01,4.924694850811846E-04,-1.032819896998436E-02,1.391534958116945E-02,9.828006578566315E-06,5.745272349259669E-03,9.947630705260354E-01,-2.176121249278733E-04
2332408.5,1673-Oct-25,7.957173394645233E-01,5.966205173295532E-01,5.022251874485611E-04,-1.057045232451211E-02,1.373801639996314E-02,9.682891044002640E-06,5.744020489927758E-03,9.945463178018518E-01,-2.158822391019857E-04
2332409.5,1673-Oct-26,7.850270093406625E-01,6.102680744903971E-01,5.118342595936351E-04,-1.080970045422623E-02,1.355638575344660E-02,9.534752815499533E-06,5.742778813166244E-03,9.943313281350792E-01,-2.140860922393105E-04
2332410.5,1673-Oct-27,7.740989666083226E-01,6.237318728230964E-01,5.212936990363115E-04,-1.104586445243302E-02,1.337050711809977E-02,9.383632493435610E-06,5.741547700222981E-03,9.941181675367374E-01,-2.122241880473423E-04
2332411.5,1673-Oct-28,7.629363345381716E-01,6.370076897176977E-01,5.306005444320308E-04,-1.127886616990489E-02,1.318043150693913E-02,9.229571766101036E-06,5.740327529371341E-03,9.939069015028306E-01,-2.102970531388098E-04
2332412.5,1673-Oct-29,7.515423141571064E-01,6.500913543413488E-01,5.397518767145716E-04,-1.150862824912960E-02,1.298621145943650E-02,9.072613520306321E-06,5.739118675772988E-03,9.936975949905869E-01,-2.083052387162902E-04
2332413.5,1673-Oct-30,7.399201834393961E-01,6.629787491595659E-01,5.487448203453613E-04,-1.173507415857012E-02,1.278790103110025E-02,8.912801937864032E-06,5.737921511331737E-03,9.934903123931557E-01,-2.062493219098080E-04
2332414.5,1673-Oct-31,7.280732964636860E-01,6.756658114469672E-01,5.575765446405543E-04,-1.195812822663206E-02,1.258555578283709E-02,8.750182551283568E-06,5.736736404541556E-03,9.932851175132899E-01,-2.041299064148087E-04
2332415.5,1673-Nov-01,7.160050825362998E-01,6.881485347872646E-01,5.662442651250058E-04,-1.217771567506057E-02,1.237923277009353E-02,8.584802238827695E-06,5.735563720333512E-03,9.930820735368454E-01,-2.019476221997324E-04
2332416.5,1673-Nov-02,7.037190452814992E-01,7.004229705622259E-01,5.747452448488909E-04,-1.239376265162424E-02,1.216899053161299E-02,8.416709157731575E-06,5.734403819927136E-03,9.928812430070446E-01,-1.997031242995980E-04
2332417.5,1673-Nov-03,6.912187616994223E-01,7.124852294290941E-01,5.830767956118893E-04,-1.260619626205163E-02,1.195488907756983E-02,8.245952624493933E-06,5.733257060690877E-03,9.926826878003168E-01,-1.973970908811582E-04
2332418.5,1673-Nov-04,6.785078811924489E-01,7.243314827857303E-01,5.912362790460240E-04,-1.281494460132165E-02,1.173698987678529E-02,8.072582963847585E-06,5.732123796015230E-03,9.924864691043292E-01,-1.950302209350458E-04
2332419.5,1673-Nov-05,6.655901245604706E-01,7.359579642223573E-01,5.992211075507331E-04,-1.301993678454682E-02,1.151535584272389E-02,7.896651361554609E-06,5.731004375198877E-03,9.922926473982739E-01,-1.926032320704971E-04
2332420.5,1673-Nov-06,6.524692829653824E-01,7.473609709586119E-01,6.070287450923744E-04,-1.322110297775000E-02,1.129005131804423E-02,7.718209751732352E-06,5.729899143346324E-03,9.921012824351437E-01,-1.901168588753283E-04
2332421.5,1673-Nov-07,6.391492168647254E-01,7.585368652643824E-01,6.146567079195108E-04,-1.341837442879053E-02,1.106114205764095E-02,7.537310760933472E-06,5.728808441272530E-03,9.919124332252198E-01,-1.875718521327069E-04
2332422.5,1673-Nov-08,6.256338549142592E-01,7.694820758629632E-01,6.221025652544894E-04,-1.361168349861427E-02,1.082869521025713E-02,7.354007716219505E-06,5.727732605409344E-03,9.917261580198704E-01,-1.849689789912043E-04
2332423.5,1673-Nov-09,6.119271928390809E-01,7.801930993151857E-01,6.293639400221750E-04,-1.380096369290841E-02,1.059277929886584E-02,7.168354711019032E-06,5.726671967708361E-03,9.915425142947336E-01,-1.823090239920283E-04
2332424.5,1673-Nov-10,5.980332922729226E-01,7.906665013834393E-01,6.364385096654411E-04,-1.398614969405347E-02,1.035346420012600E-02,6.980406705317106E-06,5.725626855536157E-03,9.913615587315738E-01,-1.795927906187658E-04
2332425.5,1673-Nov-11,5.839562795654393E-01,8.008989183748103E-01,6.433240070649513E-04,-1.416717739315683E-02,1.011082112320176E-02,6.790219631549386E-06,5.724597591560034E-03,9.911833471985033E-01,-1.768211029594572E-04
2332426.5,1673-Nov-12,5.697003445575258E-01,8.108870584628119E-01,6.500182215572045E-04,-1.434398392191312E-02,9.864922588151666E-03,6.597850480748609E-06,5.723584493624775E-03,9.910079347286398E-01,-1.739948071112473E-04
2332427.5,1673-Nov-13,5.552697393249625E-01,8.206277029873338E-01,6.565190000212088E-04,-1.451650768405405E-02,9.615842403985969E-03,6.403357351475392E-06,5.722587874622668E-03,9.908353754976035E-01,-1.711147720693625E-04
2332428.5,1673-Nov-14,5.406687768908934E-01,8.301177077324844E-01,6.628242479921506E-04,-1.468468838620612E-02,9.363655646389905E-03,6.206799454019934E-06,5.721608042360205E-03,9.906657228004372E-01,-1.681818899802866E-04
2332429.5,1673-Nov-15,5.259018299077923E-01,8.393540041819635E-01,6.689319307565356E-04,-1.484846706805058E-02,9.108438635038850E-03,6.008237071758236E-06,5.720645299425189E-03,9.904990290285943E-01,-1.651970757676432E-04
2332430.5,1673-Nov-16,5.109733293096320E-01,8.483336007514977E-01,6.748400743918488E-04,-1.500778613175122E-02,8.850268910396475E-03,5.807731488308376E-06,5.719699943057548E-03,9.903353456475725E-01,-1.621612662296839E-04
2332431.5,1673-Nov-17,4.958877629349911E-01,8.570535839977733E-01,6.805467667199529E-04,-1.516258937065664E-02,8.589225209888965E-03,5.605344891727953E-06,5.718772265026591E-03,9.901747231756626E-01,-1.590754187431878E-04
2332432.5,1673-Nov-18,4.806496741218222E-01,8.655111198031927E-01,6.860501581575929E-04,-1.531282199726495E-02,8.325387443373774E-03,5.401140264259753E-06,5.717862551516587E-03,9.900172111641341E-01,-1.559405096870263E-04
2332433.5,1673-Nov-19,4.652636602746249E-01,8.737034545357132E-01,6.913484624536452E-04,-1.545843067048574E-02,8.058836667806728E-03,5.195181270899126E-06,5.716971083021953E-03,9.898628581790899E-01,-1.527575327429477E-04
2332434.5,1673-Nov-20,4.497343714046672E-01,8.816279161829055E-01,6.964399573217285E-04,-1.559936352222917E-02,7.789655061001712E-03,4.987532160826037E-06,5.716098134252105E-03,9.897117117849912E-01,-1.495274972390459E-04
2332435.5,1673-Nov-21,4.340665086439777E-01,8.892819154592920E-01,7.013229849818231E-04,-1.573557018334940E-02,7.517925894438595E-03,4.778257685474146E-06,5.715243974045565E-03,9.895638185297849E-01,-1.462514266482224E-04
2332436.5,1673-Nov-22,4.182648227336809E-01,8.966629468859614E-01,7.059959526355511E-04,-1.586700180896992E-02,7.243733504943641E-03,4.567423053637048E-06,5.714408865291748E-03,9.894192239313622E-01,-1.429303574680474E-04
2332437.5,1673-Nov-23,4.023341124872845E-01,9.037685898412470E-01,7.104573329194928E-04,-1.599361110330244E-02,6.967163265158480E-03,4.355093929284066E-06,5.713593064857634E-03,9.892779724648624E-01,-1.395653386636333E-04
2332438.5,1673-Nov-24,3.862792232293464E-01,9.105965095812638E-01,7.147056643770303E-04,-1.611535234407998E-02,6.688301552767580E-03,4.141336472744752E-06,5.712796823515780E-03,9.891401075502069E-01,-1.361574317901810E-04
2332439.5,1673-Nov-25,3.701050452098602E-01,9.171444582290346E-01,7.187395519935916E-04,-1.623218140670627E-02,6.407235718466778E-03,3.926217424906091E-06,5.712020385869401E-03,9.890056715391299E-01,-1.327077118705851E-04
2332440.5,1673-Nov-26,3.538165119945844E-01,9.234102757310273E-01,7.225576678305071E-04,-1.634405578823015E-02,6.124054052860041E-03,3.709804214610901E-06,5.711263990270517E-03,9.888747057010049E-01,-1.292172688907228E-04
2332441.5,1673-Nov-27,3.374185988314811E-01,9.293918907801928E-01,7.261587517644998E-04,-1.645093463114307E-02,5.838845752632111E-03,3.492165057883149E-06,5.710527868728481E-03,9.887472502070054E-01,-1.256872095509652E-04
2332442.5,1673-Nov-28,3.209163209934974E-01,9.350873217049844E-01,7.295416123084564E-04,-1.655277874685612E-02,5.551700886410256E-03,3.273369016122143E-06,5.709812246808825E-03,9.886233441125931E-01,-1.221186587793211E-04
2332443.5,1673-Nov-29,3.043147320981362E-01,9.404946773242429E-01,7.327051274597400E-04,-1.664955063859987E-02,5.262710360677495E-03,3.053485988878434E-06,5.709117343525271E-03,9.885030253388181E-01,-1.185127605234646E-04
2332444.5,1673-Nov-30,2.876189224045406E-01,9.456121577681113E-01,7.356482455032798E-04,-1.674121452344380E-02,4.971965885941048E-03,2.832586633374070E-06,5.708443371230054E-03,9.883863306533298E-01,-1.148706775007323E-04
2332445.5,1673-Dec-01,2.708340170891160E-01,9.504380552652468E-01,7.383699857033500E-04,-1.682773635316618E-02,4.679559943131689E-03,2.610742223220488E-06,5.707790535508897E-03,9.882732956521935E-01,-1.111935898572460E-04
2332446.5,1673-Dec-02,2.539651745009305E-01,9.549707548964511E-01,7.408694388346303E-04,-1.690908383380943E-02,4.385585749980068E-03,2.388024476912963E-06,5.707159035086352E-03,9.881639547434986E-01,-1.074826929868185E-04
2332447.5,1673-Dec-03,2.370175843982330E-01,9.592087353145019E-01,7.431457675433850E-04,-1.698522644389835E-02,4.090137226983108E-03,2.164505394064424E-06,5.706549061745077E-03,9.880583411333823E-01,-1.037391949669169E-04
2332448.5,1673-Dec-04,2.199964661673831E-01,9.631505694296134E-01,7.451982065599765E-04,-1.705613545142157E-02,3.793308962664496E-03,1.940257124029235E-06,5.705960800259945E-03,9.879564868146229E-01,-9.996431403016421E-05
2332449.5,1673-Dec-05,2.029070670253612E-01,9.667949250597069E-01,7.470260628024083E-04,-1.712178392971037E-02,3.495196177830583E-03,1.715351888297597E-06,5.705394428345814E-03,9.878584225575935E-01,-9.615927649459856E-05
2332450.5,1673-Dec-06,1.857546602068798E-01,9.701405655442841E-01,7.486287154412696E-04,-1.718214677239880E-02,3.195894688602889E-03,1.489861970041562E-06,5.704850116614754E-03,9.877641779028586E-01,-9.232531549246923E-05
2332451.5,1673-Dec-07,1.685445431369186E-01,9.731863503208044E-01,7.500056159739927E-04,-1.723720070762698E-02,2.895500868321865E-03,1.263859751788784E-06,5.704328028538549E-03,9.876737811546806E-01,-8.846367049393987E-05
2332452.5,1673-Dec-08,1.512820355893867E-01,9.759312354623922E-01,7.511562883611671E-04,-1.728692431161051E-02,2.594111608370832E-03,1.037417791321616E-06,5.703828320411495E-03,9.875872593745777E-01,-8.457558762494927E-05
2332453.5,1673-Dec-09,1.339724778325016E-01,9.783742741759327E-01,7.520803292457767E-04,-1.733129802163400E-02,2.291824278162138E-03,8.106089099726469E-07,5.703351141309619E-03,9.875046383742635E-01,-8.066232054797917E-05
2332454.5,1673-Dec-10,1.166212287614647E-01,9.805146172598413E-01,7.527774082574031E-04,-1.737030414846436E-02,1.988736684546247E-03,5.835062708189304E-07,5.702896633043852E-03,9.874259427075396E-01,-7.672513162631375E-05
2332455.5,1673-Dec-11,9.923366401903251E-02,9.823515135210689E-01,7.532472683816721E-04,-1.740392688812941E-02,1.684947030912544E-03,3.561834279113267E-07,5.702464930106392E-03,9.873511956610090E-01,-7.276529306917823E-05
2332456.5,1673-Dec-12,8.181517410466736E-02,9.838843101511442E-01,7.534897263594830E-04,-1.743215233296414E-02,1.380553876198614E-03,1.287143360232284E-07,5.702056159611147E-03,9.872804192437616E-01,-6.878408780503382E-05
2332457.5,1673-Dec-13,6.437116247305319E-02,9.851124530612471E-01,7.535046730750813E-04,-1.745496848181521E-02,1.075656093954568E-03,-9.882668165154722E-08,5.701670441230326E-03,9.872136341763987E-01,-6.478280991206897E-05
2332458.5,1673-Dec-14,4.690704362287081E-02,9.860354871764058E-01,7.532920738924365E-04,-1.747236524930258E-02,7.703528315398586E-04,-3.263650039157120E-07,5.701307887130074E-03,9.871508598798860E-01,-6.076276452224235E-05
2332459.5,1673-Dec-15,2.942824117681876E-02,9.866530566889695E-01,7.528519689046096E-04,-1.748433447405397E-02,4.647434694740097E-04,-5.538258115818968E-07,5.700968601908196E-03,9.870921144647721E-01,-5.672526719056211E-05
2332460.5,1673-Dec-16,1.194018595394108E-02,9.869649052715016E-01,7.521844730741516E-04,-1.749086992584710E-02,1.589275809254841E-04,-7.811342060744932E-07,5.700652682536967E-03,9.870374147212861E-01,-5.267164277593493E-05
2332461.5,1673-Dec-17,-5.551685964619542E-03,9.869708762492193E-01,7.512897762495388E-04,-1.749196731160957E-02,-1.469951086968748E-04,-1.008215334806093E-06,5.700360218313647E-03,9.869867761107691E-01,-4.860322391385989E-05
2332462.5,1673-Dec-18,-2.304193517527997E-02,9.866709127320540E-01,7.501681430582429E-04,-1.748762428023472E-02,-4.529247620956129E-04,-1.234994511647751E-06,5.700091290820730E-03,9.869402127587918E-01,-4.452134918256150E-05
2332463.5,1673-Dec-19,-4.052512089588159E-02,9.860650577063671E-01,7.488199126860997E-04,-1.747784042617215E-02,-7.587614704407996E-04,-1.461397320619398E-06,5.699845973897396E-03,9.868977374502126E-01,-4.042736108861438E-05
2332464.5,1673-Dec-20,-5.799580291251401E-02,9.851534540862634E-01,7.472454985681254E-04,-1.746261729174650E-02,-1.064405293833658E-03,-1.687349688738835E-06,5.699624333622698E-03,9.868593616262642E-01,-3.632260404819187E-05
2332465.5,1673-Dec-21,-7.544854352800663E-02,9.839363447243322E-01,7.454453880258926E-04,-1.744195836816858E-02,-1.369756302014866E-03,-1.912777916164025E-06,5.699426428309905E-03,9.868250953835761E-01,-3.220842257999256E-05
